* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 12:39:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: JVC HA-FDX1 50% CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
355.000000	90.196	-177.2329
360.000000	90.162	-176.8318
365.000000	90.132	-176.4423
370.000000	90.104	-176.0514
375.000000	90.075	-175.6549
382.000000	90.036	-175.0979
387.000000	90.011	-174.7020
395.000000	89.973	-174.0654
400.000000	89.953	-173.6645
406.000000	89.930	-173.1802
412.000000	89.906	-172.6793
418.000000	89.882	-172.1790
425.000000	89.860	-171.6072
431.000000	89.846	-171.1234
437.000000	89.832	-170.6246
444.000000	89.812	-170.0233
450.000000	89.795	-169.5276
455.000000	89.781	-169.1315
462.000000	89.769	-168.5798
468.000000	89.761	-168.0863
475.000000	89.750	-167.5106
482.000000	89.741	-166.9336
487.000000	89.737	-166.5159
494.000000	89.732	-165.9349
500.000000	89.729	-165.4439
508.000000	89.727	-164.7765
515.000000	89.726	-164.1781
522.000000	89.726	-163.5779
530.000000	89.726	-162.8927
538.000000	89.729	-162.1990
545.000000	89.739	-161.5808
552.000000	89.760	-160.9576
560.000000	89.801	-160.2773
570.000000	89.863	-159.6635
580.000000	89.879	-159.3513
590.000000	89.831	-158.7798
600.000000	89.802	-157.7785
608.000000	89.818	-156.9593
615.000000	89.843	-156.3163
622.000000	89.870	-155.7309
630.000000	89.900	-155.1076
640.000000	89.937	-154.3564
650.000000	89.972	-153.6095
660.000000	90.007	-152.8667
670.000000	90.045	-152.1319
680.000000	90.082	-151.4106
690.000000	90.122	-150.6860
700.000000	90.163	-149.9607
710.000000	90.207	-149.2368
720.000000	90.252	-148.5144
730.000000	90.301	-147.8011
740.000000	90.352	-147.0992
750.000000	90.405	-146.4098
762.000000	90.474	-145.5985
775.000000	90.551	-144.7358
788.000000	90.630	-143.8982
800.000000	90.706	-143.1441
812.000000	90.782	-142.4068
825.000000	90.865	-141.6282
838.000000	90.951	-140.8694
850.000000	91.032	-140.1832
862.000000	91.114	-139.5081
875.000000	91.205	-138.7924
885.000000	91.277	-138.2502
900.000000	91.386	-137.4440
912.000000	91.479	-136.8143
925.000000	91.583	-136.1549
938.000000	91.691	-135.5310
950.000000	91.792	-134.9924
962.000000	91.896	-134.4825
975.000000	92.009	-133.9591
988.000000	92.123	-133.4669
1000.000000	92.230	-133.0400
1015.000000	92.365	-132.5432
1030.000000	92.502	-132.0868
1044.000000	92.628	-131.6958
1060.000000	92.772	-131.2858
1075.000000	92.905	-130.9370
1090.000000	93.035	-130.6228
1106.000000	93.173	-130.3168
1120.000000	93.292	-130.0722
1138.000000	93.441	-129.7953
1150.000000	93.539	-129.6288
1172.000000	93.714	-129.3547
1180.000000	93.776	-129.2668
1206.000000	93.973	-129.0187
1220.000000	94.077	-128.8994
1241.000000	94.227	-128.7444
1250.000000	94.290	-128.6880
1265.000000	94.393	-128.6017
1280.000000	94.494	-128.5227
1315.000000	94.720	-128.3770
1320.000000	94.752	-128.3591
1340.000000	94.875	-128.2905
1360.000000	94.996	-128.2345
1380.000000	95.114	-128.1952
1400.000000	95.228	-128.1625
1430.000000	95.394	-128.1258
1450.000000	95.502	-128.1123
1475.000000	95.633	-128.1001
1500.000000	95.761	-128.0976
1525.000000	95.885	-128.1006
1550.000000	96.006	-128.1029
1575.000000	96.126	-128.1153
1600.000000	96.241	-128.1328
1625.000000	96.354	-128.1507
1650.000000	96.465	-128.1780
1675.000000	96.574	-128.2132
1700.000000	96.681	-128.2517
1725.000000	96.788	-128.3010
1750.000000	96.894	-128.3620
1775.000000	96.997	-128.4309
1800.000000	97.099	-128.5118
1825.000000	97.200	-128.6050
1850.000000	97.299	-128.7039
1875.000000	97.397	-128.8111
1900.000000	97.494	-128.9324
1925.000000	97.590	-129.0673
1950.000000	97.684	-129.2148
1975.000000	97.776	-129.3771
2000.000000	97.866	-129.5535
2030.000000	97.970	-129.7785
2060.000000	98.070	-130.0177
2090.000000	98.167	-130.2742
2120.000000	98.259	-130.5409
2140.000000	98.318	-130.7219
2180.000000	98.428	-131.0909
2200.000000	98.479	-131.2748
2240.000000	98.573	-131.6188
2270.000000	98.637	-131.8373
2300.000000	98.697	-131.9990
2330.000000	98.759	-132.0800
2360.000000	98.831	-132.0826
2400.000000	98.955	-132.0611
2430.000000	99.070	-132.1344
2470.000000	99.231	-132.4450
2500.000000	99.344	-132.8223
2540.000000	99.476	-133.4278
2580.000000	99.587	-134.0601
2620.000000	99.684	-134.6774
2650.000000	99.751	-135.1246
2690.000000	99.833	-135.6965
2720.000000	99.891	-136.1097
2760.000000	99.966	-136.6463
2800.000000	100.039	-137.1707
2850.000000	100.125	-137.8089
2900.000000	100.208	-138.4362
2950.000000	100.287	-139.0363
3000.000000	100.366	-139.5896
3040.000000	100.436	-140.0198
3070.000000	100.491	-140.3543
3110.000000	100.565	-140.8264
3150.000000	100.636	-141.3280
3200.000000	100.719	-141.9887
3250.000000	100.797	-142.6775
3300.000000	100.876	-143.3956
3350.000000	100.958	-144.1575
3400.000000	101.042	-144.9704
3450.000000	101.129	-145.8443
3500.000000	101.218	-146.7927
3550.000000	101.308	-147.8250
3600.000000	101.398	-148.9520
3650.000000	101.487	-150.1922
3700.000000	101.572	-151.5641
3750.000000	101.649	-153.0808
3820.000000	101.734	-155.4594
3870.000000	101.770	-157.3315
3950.000000	101.767	-160.5236
4000.000000	101.728	-162.5554
4060.000000	101.650	-164.9638
4120.000000	101.549	-167.3544
4180.000000	101.428	-169.8001
4250.000000	101.247	-172.7852
4310.000000	101.040	-175.4265
4370.000000	100.775	-178.0561
4440.000000	100.384	179.0579
4500.000000	99.987	176.9039
4550.000000	99.623	175.4190
4620.000000	99.094	173.8372
4680.000000	98.643	172.8769
4750.000000	98.131	172.0892
