* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:44:31 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MDR-EX500SL EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
345.000000	96.501	167.1254
350.000000	96.440	166.9673
355.000000	96.379	166.8334
360.000000	96.318	166.7162
365.000000	96.260	166.5895
370.000000	96.200	166.4471
375.000000	96.139	166.3252
382.000000	96.055	166.2007
387.000000	95.997	166.1400
395.000000	95.902	166.0305
400.000000	95.841	165.9551
406.000000	95.768	165.8910
412.000000	95.695	165.8515
418.000000	95.627	165.8278
425.000000	95.547	165.8162
431.000000	95.477	165.8278
437.000000	95.407	165.8501
444.000000	95.329	165.8755
450.000000	95.262	165.9108
455.000000	95.208	165.9444
462.000000	95.135	165.9938
468.000000	95.072	166.0484
475.000000	94.997	166.1273
482.000000	94.921	166.2185
487.000000	94.868	166.2828
494.000000	94.795	166.3755
500.000000	94.732	166.4702
508.000000	94.647	166.6204
515.000000	94.575	166.7724
522.000000	94.503	166.9344
530.000000	94.423	167.1243
538.000000	94.344	167.3269
545.000000	94.277	167.5184
552.000000	94.210	167.7233
560.000000	94.133	167.9718
570.000000	94.037	168.3055
580.000000	93.941	168.6620
590.000000	93.849	169.0329
600.000000	93.760	169.4195
608.000000	93.690	169.7503
615.000000	93.629	170.0516
622.000000	93.569	170.3603
630.000000	93.502	170.7206
640.000000	93.419	171.1816
650.000000	93.336	171.6581
660.000000	93.257	172.1663
670.000000	93.180	172.6994
680.000000	93.104	173.2504
690.000000	93.031	173.8091
700.000000	92.962	174.3694
710.000000	92.894	174.9507
720.000000	92.829	175.5534
730.000000	92.767	176.1760
740.000000	92.707	176.8159
750.000000	92.651	177.4702
762.000000	92.586	178.2750
775.000000	92.522	179.1708
788.000000	92.464	-179.9041
800.000000	92.415	-179.0182
812.000000	92.371	-178.1132
825.000000	92.329	-177.1061
838.000000	92.297	-176.0589
850.000000	92.278	-175.0592
862.000000	92.272	-174.0386
875.000000	92.284	-172.9260
885.000000	92.309	-172.0927
900.000000	92.371	-170.9617
912.000000	92.435	-170.2294
925.000000	92.501	-169.6319
938.000000	92.550	-169.1744
950.000000	92.576	-168.7865
962.000000	92.590	-168.3689
975.000000	92.596	-167.8519
988.000000	92.603	-167.2737
1000.000000	92.614	-166.7023
1015.000000	92.638	-165.9621
1030.000000	92.671	-165.2223
1044.000000	92.709	-164.5444
1060.000000	92.761	-163.7849
1075.000000	92.815	-163.1017
1090.000000	92.875	-162.4583
1106.000000	92.942	-161.8142
1120.000000	93.004	-161.2813
1138.000000	93.087	-160.6428
1150.000000	93.144	-160.2538
1172.000000	93.255	-159.6273
1180.000000	93.296	-159.4301
1206.000000	93.432	-158.9099
1220.000000	93.505	-158.7144
1241.000000	93.610	-158.5564
1250.000000	93.653	-158.5475
1265.000000	93.716	-158.6173
1280.000000	93.767	-158.7902
1315.000000	93.795	-159.4709
1320.000000	93.785	-159.5716
1340.000000	93.712	-159.8670
1360.000000	93.596	-159.8513
1380.000000	93.466	-159.4212
