* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:10:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	94.670	141.7432
370.000000	94.560	141.7437
375.000000	94.448	141.7462
382.000000	94.295	141.8809
387.000000	94.193	142.0359
395.000000	94.031	142.2064
400.000000	93.922	142.3263
406.000000	93.785	142.5034
412.000000	93.662	142.6645
418.000000	93.545	142.8395
425.000000	93.406	143.0823
431.000000	93.292	143.2982
437.000000	93.181	143.4915
444.000000	93.045	143.7653
450.000000	92.928	144.0620
455.000000	92.829	144.3320
462.000000	92.692	144.6595
468.000000	92.583	144.9270
475.000000	92.461	145.2668
482.000000	92.332	145.6324
487.000000	92.237	145.9208
494.000000	92.111	146.3293
500.000000	92.010	146.6859
508.000000	91.878	147.1648
515.000000	91.762	147.6233
522.000000	91.649	148.0669
530.000000	91.517	148.5508
538.000000	91.386	149.0882
545.000000	91.279	149.6154
552.000000	91.174	150.1280
560.000000	91.051	150.6877
570.000000	90.897	151.3590
580.000000	90.747	152.0778
590.000000	90.608	152.9564
600.000000	90.462	153.7983
608.000000	90.349	154.4206
615.000000	90.256	155.0288
622.000000	90.170	155.6650
630.000000	90.076	156.3879
640.000000	89.960	157.2403
650.000000	89.846	158.1287
660.000000	89.746	159.0622
670.000000	89.657	159.9263
680.000000	89.560	160.6898
690.000000	89.445	161.4225
700.000000	89.317	162.2589
710.000000	89.190	163.2513
720.000000	89.079	164.2869
730.000000	88.980	165.3412
740.000000	88.893	166.4018
750.000000	88.813	167.4345
762.000000	88.719	168.6200
775.000000	88.620	169.8461
788.000000	88.517	171.0604
800.000000	88.406	172.1767
812.000000	88.280	173.3573
825.000000	88.139	174.8357
838.000000	88.023	176.4971
850.000000	87.950	178.0980
862.000000	87.906	179.7214
875.000000	87.874	-178.5789
885.000000	87.860	-177.3113
900.000000	87.851	-175.4610
912.000000	87.851	-173.9997
925.000000	87.854	-172.4350
938.000000	87.862	-170.9384
950.000000	87.876	-169.6079
962.000000	87.893	-168.2946
975.000000	87.915	-166.9016
988.000000	87.945	-165.5454
1000.000000	87.980	-164.3100
1015.000000	88.028	-162.8134
1030.000000	88.081	-161.3700
1044.000000	88.137	-160.0406
1060.000000	88.202	-158.5383
1075.000000	88.269	-157.1621
1090.000000	88.344	-155.8160
1106.000000	88.424	-154.4085
1120.000000	88.495	-153.2411
1138.000000	88.592	-151.8191
1150.000000	88.657	-150.8895
1172.000000	88.777	-149.2257
1180.000000	88.823	-148.6188
1206.000000	88.973	-146.7190
1220.000000	89.052	-145.7713
1241.000000	89.171	-144.3464
1250.000000	89.223	-143.7406
1265.000000	89.311	-142.7490
1280.000000	89.399	-141.7753
1315.000000	89.609	-139.5673
1320.000000	89.637	-139.2588
1340.000000	89.754	-138.0392
1360.000000	89.874	-136.8442
1380.000000	89.997	-135.6654
1400.000000	90.119	-134.5208
1430.000000	90.305	-132.8437
1450.000000	90.433	-131.7372
1475.000000	90.593	-130.3795
1500.000000	90.755	-129.0500
1525.000000	90.920	-127.7416
1550.000000	91.090	-126.4595
1575.000000	91.263	-125.2086
1600.000000	91.437	-123.9783
1625.000000	91.615	-122.7756
1650.000000	91.794	-121.6065
1675.000000	91.976	-120.4650
1700.000000	92.160	-119.3516
1725.000000	92.349	-118.2690
1750.000000	92.543	-117.2168
1775.000000	92.739	-116.1912
1800.000000	92.937	-115.1956
1825.000000	93.139	-114.2297
1850.000000	93.343	-113.2979
1875.000000	93.551	-112.4023
1900.000000	93.762	-111.5392
1925.000000	93.977	-110.7119
1950.000000	94.194	-109.9151
1975.000000	94.415	-109.1507
2000.000000	94.637	-108.4254
2030.000000	94.908	-107.6046
2060.000000	95.182	-106.8346
2090.000000	95.459	-106.1198
2120.000000	95.739	-105.4647
2140.000000	95.928	-105.0607
2180.000000	96.309	-104.3276
2200.000000	96.500	-103.9987
2240.000000	96.885	-103.4077
2270.000000	97.175	-103.0109
2300.000000	97.468	-102.6400
2330.000000	97.768	-102.2865
2360.000000	98.080	-101.9639
2400.000000	98.523	-101.6605
2430.000000	98.871	-101.6044
2470.000000	99.342	-101.8183
2500.000000	99.690	-102.1827
2540.000000	100.142	-102.8849
2580.000000	100.579	-103.7894
2620.000000	101.002	-104.8752
2650.000000	101.310	-105.8066
2690.000000	101.706	-107.2121
2720.000000	101.991	-108.3906
2760.000000	102.352	-110.1251
2800.000000	102.688	-112.0372
2850.000000	103.063	-114.6533
2900.000000	103.385	-117.4740
2950.000000	103.647	-120.4360
3000.000000	103.846	-123.4672
3040.000000	103.960	-125.8912
3070.000000	104.020	-127.6850
3110.000000	104.067	-130.0176
3150.000000	104.077	-132.2557
3200.000000	104.039	-134.8866
3250.000000	103.958	-137.3019
3300.000000	103.845	-139.4823
3350.000000	103.708	-141.4194
3400.000000	103.554	-143.1136
3450.000000	103.391	-144.5755
3500.000000	103.223	-145.8215
3550.000000	103.055	-146.8722
3600.000000	102.891	-147.7523
3650.000000	102.734	-148.4861
3700.000000	102.585	-149.1004
3750.000000	102.444	-149.6247
3820.000000	102.258	-150.2522
3870.000000	102.131	-150.6446
3950.000000	101.923	-151.1642
4000.000000	101.789	-151.3792
4060.000000	101.629	-151.4753
4120.000000	101.479	-151.3926
4180.000000	101.341	-151.1610
4250.000000	101.195	-150.6885
4310.000000	101.090	-150.0504
4370.000000	101.023	-149.2003
4440.000000	101.015	-148.0923
4500.000000	101.069	-147.2085
4550.000000	101.149	-146.5984
4620.000000	101.300	-145.9927
4680.000000	101.457	-145.7221
4750.000000	101.661	-145.7023
4820.000000	101.881	-146.0071
4870.000000	102.044	-146.4316
4940.000000	102.273	-147.3293
5000.000000	102.466	-148.3911
5080.000000	102.704	-150.2400
5150.000000	102.885	-152.2648
5220.000000	103.027	-154.6546
5300.000000	103.127	-157.7836
5380.000000	103.142	-161.2389
5450.000000	103.076	-164.4192
5520.000000	102.931	-167.6287
5600.000000	102.670	-171.1805
5700.000000	102.213	-175.2087
5800.000000	101.641	-178.5603
5900.000000	100.990	178.8914
6000.000000	100.297	177.1629
6080.000000	99.734	176.3227
6150.000000	99.243	175.9337
6220.000000	98.758	175.8299
6300.000000	98.211	176.0307
6400.000000	97.532	176.7708
6500.000000	96.826	178.3207
6600.000000	96.116	-178.3131
6700.000000	95.791	-172.4998
6800.000000	96.203	-168.6800
6900.000000	96.417	-169.9882
7000.000000	96.086	-171.1863
7100.000000	95.648	-170.3776
7200.000000	95.303	-168.5718
7300.000000	95.058	-166.4369
7400.000000	94.890	-164.2031
7500.000000	94.783	-161.9438
7620.000000	94.729	-159.2503
7750.000000	94.759	-156.3906
7880.000000	94.880	-153.6463
8000.000000	95.064	-151.2805
8120.000000	95.312	-149.1525
8250.000000	95.673	-147.2148
8380.000000	96.147	-145.7999
8500.000000	96.692	-145.1273
8620.000000	97.339	-145.2782
8750.000000	98.143	-146.7043
8850.000000	98.810	-148.9765
9000.000000	99.798	-154.8402
9120.000000	100.446	-161.9554
9250.000000	100.839	-171.8653
9380.000000	100.782	177.0223
9500.000000	100.307	167.1125
9620.000000	99.498	158.6683
9750.000000	98.383	151.7521
9880.000000	97.172	147.0905
10000.000000	96.072	144.4232
10150.000000	94.805	142.7043
10300.000000	93.692	142.2095
10440.000000	92.794	142.4631
10600.000000	91.925	143.2860
10750.000000	91.251	144.3669
10900.000000	90.707	145.5946
11060.000000	90.264	146.9222
11200.000000	89.989	147.9930
11380.000000	89.787	149.1011
11500.000000	89.748	149.5780
11720.000000	89.876	149.6269
11800.000000	89.986	149.2908
12060.000000	90.568	146.3055
12200.000000	90.995	143.0533
12410.000000	91.674	135.1213
12500.000000	91.922	130.4045
12650.000000	92.177	120.7780
12800.000000	92.116	109.4583
13150.000000	90.445	83.1253
13200.000000	90.058	79.9829
13400.000000	88.306	69.6057
13600.000000	86.436	62.3468
13800.000000	84.633	57.3081
14000.000000	82.979	53.6541
14300.000000	80.812	49.5029
14500.000000	79.563	47.0665
14750.000000	78.195	43.9676
15000.000000	77.015	40.5374
15250.000000	76.000	36.5917
15500.000000	75.137	31.9636
15750.000000	74.418	26.5249
16000.000000	73.824	20.1736
16250.000000	73.338	12.8402
16500.000000	72.982	4.4129
16750.000000	72.780	-5.2051
17000.000000	72.756	-16.1586
17250.000000	72.942	-28.6767
17500.000000	73.365	-43.1821
17750.000000	74.018	-60.3293
18000.000000	74.854	-80.8174
18250.000000	75.810	-105.4969
18500.000000	76.628	-135.6732
18750.000000	76.971	-170.6647
19000.000000	76.821	151.5342
19250.000000	76.268	111.6627
19500.000000	75.346	70.4260
19750.000000	74.159	32.0764
