* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:56:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FXT200LTD CP100 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	95.814	152.9339
370.000000	95.739	152.9467
375.000000	95.665	152.9666
382.000000	95.561	153.0054
387.000000	95.488	153.0427
395.000000	95.372	153.1221
400.000000	95.300	153.1816
406.000000	95.216	153.2606
412.000000	95.132	153.3490
418.000000	95.050	153.4492
425.000000	94.954	153.5790
431.000000	94.874	153.6985
437.000000	94.794	153.8282
444.000000	94.702	153.9922
450.000000	94.625	154.1399
455.000000	94.560	154.2684
462.000000	94.471	154.4596
468.000000	94.396	154.6317
475.000000	94.309	154.8406
482.000000	94.224	155.0617
487.000000	94.163	155.2264
494.000000	94.080	155.4648
500.000000	94.009	155.6763
508.000000	93.916	155.9695
515.000000	93.837	156.2392
522.000000	93.759	156.5179
530.000000	93.671	156.8435
538.000000	93.584	157.1785
545.000000	93.510	157.4814
552.000000	93.437	157.7922
560.000000	93.355	158.1575
570.000000	93.255	158.6299
580.000000	93.158	159.1155
590.000000	93.063	159.6142
600.000000	92.970	160.1262
608.000000	92.898	160.5463
615.000000	92.836	160.9220
622.000000	92.775	161.3041
630.000000	92.707	161.7490
640.000000	92.624	162.3152
650.000000	92.542	162.8924
660.000000	92.464	163.4808
670.000000	92.389	164.0775
680.000000	92.316	164.6839
690.000000	92.246	165.3018
700.000000	92.179	165.9281
710.000000	92.115	166.5632
720.000000	92.054	167.2078
730.000000	91.996	167.8580
740.000000	91.942	168.5154
750.000000	91.890	169.1784
762.000000	91.832	169.9784
775.000000	91.775	170.8495
788.000000	91.723	171.7263
800.000000	91.680	172.5370
812.000000	91.639	173.3465
825.000000	91.600	174.2233
838.000000	91.566	175.1012
850.000000	91.539	175.9064
862.000000	91.517	176.7034
875.000000	91.497	177.5585
885.000000	91.485	178.2083
900.000000	91.470	179.1689
912.000000	91.462	179.9363
925.000000	91.455	-179.2108
938.000000	91.457	-178.3077
950.000000	91.480	-177.4820
962.000000	91.516	-176.7832
975.000000	91.550	-176.1570
988.000000	91.574	-175.5582
1000.000000	91.597	-175.0034
1015.000000	91.631	-174.3263
1030.000000	91.670	-173.6836
1044.000000	91.710	-173.1295
1060.000000	91.757	-172.5707
1075.000000	91.800	-172.1376
1090.000000	91.834	-171.8070
1106.000000	91.849	-171.5438
1120.000000	91.837	-171.3011
1138.000000	91.795	-170.7721
1150.000000	91.771	-170.2389
1172.000000	91.774	-169.0934
1180.000000	91.789	-168.6952
1206.000000	91.866	-167.6299
1220.000000	91.914	-167.2106
1241.000000	91.984	-166.8095
1250.000000	92.008	-166.7406
1265.000000	92.027	-166.7887
1280.000000	91.989	-166.9550
1315.000000	91.707	-165.6129
1320.000000	91.688	-165.1565
1340.000000	91.724	-163.4651
1360.000000	91.830	-162.4313
1380.000000	91.916	-161.8479
1400.000000	91.974	-161.4554
1430.000000	92.020	-161.0376
1450.000000	92.024	-160.8455
1475.000000	91.990	-160.6919
1500.000000	91.892	-160.5720
1525.000000	91.701	-160.2464
1550.000000	91.409	-159.1756
1575.000000	91.095	-156.7090
1600.000000	90.939	-152.8871
1625.000000	91.057	-148.8422
1650.000000	91.369	-145.7270
1675.000000	91.723	-143.7614
1700.000000	92.039	-142.5766
1725.000000	92.302	-141.7841
1750.000000	92.521	-141.1527
1775.000000	92.710	-140.5771
1800.000000	92.879	-140.0132
1825.000000	93.036	-139.4458
1850.000000	93.185	-138.8736
1875.000000	93.328	-138.2974
1900.000000	93.468	-137.7175
1925.000000	93.606	-137.1353
1950.000000	93.742	-136.5519
1975.000000	93.878	-135.9659
2000.000000	94.015	-135.3749
2030.000000	94.180	-134.6513
2060.000000	94.351	-133.8989
2090.000000	94.534	-133.1149
2120.000000	94.736	-132.3277
2140.000000	94.885	-131.8378
2180.000000	95.211	-131.0704
2200.000000	95.378	-130.8252
2240.000000	95.704	-130.5780
2270.000000	95.935	-130.5331
2300.000000	96.155	-130.5562
2330.000000	96.368	-130.6289
2360.000000	96.576	-130.7489
2400.000000	96.849	-130.9904
2430.000000	97.050	-131.2409
2470.000000	97.311	-131.6734
2500.000000	97.502	-132.0759
2540.000000	97.748	-132.7163
2580.000000	97.981	-133.4656
2620.000000	98.198	-134.3123
2650.000000	98.350	-135.0032
