* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 5:07:52 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Oriolus Isabellae Max ASMR R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
360.000000	90.646	169.3052
365.000000	90.590	169.5923
370.000000	90.536	169.8812
375.000000	90.484	170.1721
382.000000	90.408	170.5585
387.000000	90.353	170.8376
395.000000	90.264	171.3182
400.000000	90.220	171.6135
406.000000	90.171	171.9461
412.000000	90.115	172.2853
418.000000	90.053	172.7078
425.000000	89.990	173.2126
431.000000	89.936	173.6203
437.000000	89.880	174.0325
444.000000	89.820	174.5056
450.000000	89.774	174.9063
455.000000	89.734	175.2475
462.000000	89.673	175.7366
468.000000	89.622	176.1698
475.000000	89.571	176.6894
482.000000	89.518	177.1964
487.000000	89.480	177.5609
494.000000	89.427	178.0986
500.000000	89.382	178.5930
508.000000	89.319	179.2405
515.000000	89.265	179.8117
522.000000	89.209	-179.5396
530.000000	89.144	-178.7213
538.000000	89.085	-177.8223
545.000000	89.044	-176.9451
552.000000	89.023	-175.9942
560.000000	89.030	-174.9191
570.000000	89.080	-173.7453
580.000000	89.147	-172.9335
590.000000	89.190	-172.3914
600.000000	89.199	-171.9092
608.000000	89.185	-171.4834
615.000000	89.163	-171.0424
622.000000	89.141	-170.5389
630.000000	89.125	-169.9064
640.000000	89.122	-169.1167
650.000000	89.121	-168.3938
660.000000	89.114	-167.7249
670.000000	89.108	-167.0020
680.000000	89.102	-166.2353
690.000000	89.097	-165.4680
700.000000	89.093	-164.6997
710.000000	89.091	-163.9258
720.000000	89.090	-163.1286
730.000000	89.094	-162.3162
740.000000	89.103	-161.5061
750.000000	89.116	-160.7011
762.000000	89.136	-159.7242
775.000000	89.161	-158.6732
788.000000	89.193	-157.6175
800.000000	89.226	-156.6343
812.000000	89.261	-155.6737
825.000000	89.307	-154.6501
838.000000	89.358	-153.6368
850.000000	89.411	-152.7121
862.000000	89.467	-151.7986
875.000000	89.534	-150.8349
885.000000	89.588	-150.1079
900.000000	89.672	-149.0373
912.000000	89.745	-148.2180
925.000000	89.829	-147.3667
938.000000	89.914	-146.5240
950.000000	89.992	-145.7673
962.000000	90.072	-145.0513
975.000000	90.165	-144.3139
988.000000	90.265	-143.5836
1000.000000	90.361	-142.9406
1015.000000	90.483	-142.1918
1030.000000	90.604	-141.4837
1044.000000	90.719	-140.8587
1060.000000	90.849	-140.1825
1075.000000	90.971	-139.5833
1090.000000	91.091	-139.0211
1106.000000	91.218	-138.4557
1120.000000	91.328	-137.9825
1138.000000	91.468	-137.4076
1150.000000	91.559	-137.0485
1172.000000	91.725	-136.4213
1180.000000	91.784	-136.1994
1206.000000	91.975	-135.5172
1220.000000	92.076	-135.1768
1241.000000	92.223	-134.6884
1250.000000	92.285	-134.4822
1265.000000	92.388	-134.1397
1280.000000	92.489	-133.8035
1315.000000	92.725	-133.0736
1320.000000	92.758	-132.9763
1340.000000	92.889	-132.6000
1360.000000	93.016	-132.2355
1380.000000	93.140	-131.8786
1400.000000	93.261	-131.5194
1430.000000	93.439	-130.9662
1450.000000	93.556	-130.5816
1475.000000	93.706	-130.0662
1500.000000	93.866	-129.5233
1525.000000	94.038	-129.0309
1550.000000	94.211	-128.6487
1575.000000	94.370	-128.3162
1600.000000	94.520	-127.9340
1625.000000	94.671	-127.4536
1650.000000	94.838	-126.8917
1675.000000	95.028	-126.3086
1700.000000	95.246	-125.7881
1725.000000	95.489	-125.4415
1750.000000	95.741	-125.3391
1775.000000	95.985	-125.4702
1800.000000	96.207	-125.7669
1825.000000	96.407	-126.1517
1850.000000	96.586	-126.5650
1875.000000	96.747	-126.9555
1900.000000	96.898	-127.2779
1925.000000	97.049	-127.5147
1950.000000	97.213	-127.7005
1975.000000	97.397	-127.9245
2000.000000	97.595	-128.2934
2030.000000	97.831	-129.0077
2060.000000	98.041	-129.9805
2090.000000	98.212	-131.0882
2120.000000	98.345	-132.2161
2140.000000	98.415	-132.9380
2180.000000	98.520	-134.2319
2200.000000	98.560	-134.7788
2240.000000	98.631	-135.6159
2270.000000	98.696	-135.9940
2300.000000	98.798	-136.2354
2330.000000	98.947	-136.5493
2360.000000	99.127	-137.1463
2400.000000	99.362	-138.4991
2430.000000	99.501	-139.8416
2470.000000	99.619	-141.8326
2500.000000	99.659	-143.3333
2540.000000	99.660	-145.2083
2580.000000	99.617	-146.8624
2620.000000	99.545	-148.2596
2650.000000	99.484	-149.1432
2690.000000	99.400	-150.1471
2720.000000	99.339	-150.8128
2760.000000	99.254	-151.6256
2800.000000	99.160	-152.3391
2850.000000	99.032	-153.0093
2900.000000	98.909	-153.3900
2950.000000	98.810	-153.5391
3000.000000	98.743	-153.5981
3040.000000	98.707	-153.6616
3070.000000	98.686	-153.7285
3110.000000	98.658	-153.8244
3150.000000	98.630	-153.9084
3200.000000	98.596	-154.0033
3250.000000	98.569	-154.1214
3300.000000	98.545	-154.2817
3350.000000	98.521	-154.4623
3400.000000	98.495	-154.6358
3450.000000	98.473	-154.7935
3500.000000	98.455	-154.9379
3550.000000	98.446	-155.0795
3600.000000	98.445	-155.2437
3650.000000	98.451	-155.4535
3700.000000	98.462	-155.7261
3750.000000	98.477	-156.0768
3820.000000	98.493	-156.7030
3870.000000	98.497	-157.2186
3950.000000	98.490	-158.0996
4000.000000	98.480	-158.6762
4060.000000	98.467	-159.3532
4120.000000	98.474	-160.0307
4180.000000	98.498	-161.0113
4250.000000	98.487	-162.5290
4310.000000	98.433	-163.9394
4370.000000	98.346	-165.3906
4440.000000	98.202	-167.0918
4500.000000	98.042	-168.5115
4550.000000	97.883	-169.6368
4620.000000	97.626	-171.0868
4680.000000	97.379	-172.1847
4750.000000	97.062	-173.2712
4820.000000	96.720	-174.1247
4870.000000	96.464	-174.5806
4940.000000	96.094	-174.9933
5000.000000	95.769	-175.1372
5080.000000	95.333	-175.0408
5150.000000	94.953	-174.6999
5220.000000	94.579	-174.1291
5300.000000	94.164	-173.2050
5380.000000	93.767	-172.0090
5450.000000	93.438	-170.7513
5520.000000	93.130	-169.3118
5600.000000	92.808	-167.4730
5700.000000	92.454	-164.9389
5800.000000	92.156	-162.2064
5900.000000	91.915	-159.3230
6000.000000	91.730	-156.3165
6080.000000	91.625	-153.8397
6150.000000	91.566	-151.6369
6220.000000	91.541	-149.4202
6300.000000	91.557	-146.8954
6400.000000	91.644	-143.7935
6500.000000	91.802	-140.8004
6600.000000	92.027	-137.9577
6700.000000	92.316	-135.3033
6800.000000	92.671	-132.8769
6900.000000	93.093	-130.7178
7000.000000	93.583	-128.8725
7100.000000	94.146	-127.4068
7200.000000	94.788	-126.4156
7300.000000	95.511	-126.0286
7400.000000	96.316	-126.4279
7500.000000	97.194	-127.8669
7620.000000	98.301	-131.4352
7750.000000	99.436	-138.2399
7880.000000	100.263	-148.3951
8000.000000	100.525	-159.8949
8120.000000	100.205	-171.5203
8250.000000	99.306	177.9515
8380.000000	98.077	170.6454
8500.000000	96.864	166.5992
8620.000000	95.705	164.5537
8750.000000	94.586	163.9260
8850.000000	93.838	164.2147
9000.000000	92.905	165.4632
9120.000000	92.316	166.8986
9250.000000	91.830	168.6742
9380.000000	91.495	170.5168
9500.000000	91.318	172.1556
9620.000000	91.271	173.6130
9750.000000	91.371	174.8193
9880.000000	91.640	175.4059
10000.000000	92.045	175.1106
10150.000000	92.751	173.0077
10300.000000	93.584	168.0181
10440.000000	94.280	159.8394
10600.000000	94.630	146.2236
10750.000000	94.238	131.3539
10900.000000	93.101	117.8597
11060.000000	91.305	107.5250
11200.000000	89.529	102.0905
11380.000000	87.293	98.7785
11500.000000	85.926	98.0959
11720.000000	83.729	98.6925
11800.000000	83.026	99.2854
12060.000000	81.043	101.9554
12200.000000	80.143	103.6588
12410.000000	78.991	106.3466
12500.000000	78.570	107.5015
12650.000000	77.962	109.3802
12800.000000	77.463	111.1628
13150.000000	76.667	114.7486
13200.000000	76.594	115.1803
13400.000000	76.399	116.6792
13600.000000	76.369	117.7450
13800.000000	76.517	118.2802
14000.000000	76.854	118.1779
14300.000000	77.756	116.5472
14500.000000	78.671	114.1473
14750.000000	80.224	108.8480
15000.000000	82.209	99.5157
15250.000000	84.362	83.7564
15500.000000	86.039	59.5449
15750.000000	86.591	29.3483
16000.000000	85.975	0.1875
16250.000000	84.796	-24.2743
16500.000000	83.728	-46.1703
16750.000000	83.000	-69.5382
17000.000000	82.305	-97.5050
17250.000000	81.067	-129.9016
17500.000000	78.909	-162.5764
17750.000000	75.913	168.4818
18000.000000	72.468	143.6622
18250.000000	68.960	121.0918
18500.000000	65.580	98.7191
18750.000000	62.330	74.9183
19000.000000	59.092	48.4254
19250.000000	55.668	18.2566
19500.000000	51.769	-15.3931
19750.000000	47.090	-47.7092
