* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:27:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Massdrop Plus R CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	91.723	-50.8088
370.000000	91.657	-51.0515
375.000000	91.591	-51.2840
382.000000	91.499	-51.5931
387.000000	91.435	-51.8024
395.000000	91.335	-52.1124
400.000000	91.273	-52.2921
406.000000	91.200	-52.4958
412.000000	91.130	-52.6848
418.000000	91.061	-52.8581
425.000000	90.983	-53.0421
431.000000	90.917	-53.1863
437.000000	90.853	-53.3171
444.000000	90.779	-53.4502
450.000000	90.718	-53.5532
455.000000	90.668	-53.6325
462.000000	90.600	-53.7316
468.000000	90.544	-53.8054
475.000000	90.480	-53.8759
482.000000	90.419	-53.9295
487.000000	90.376	-53.9589
494.000000	90.319	-53.9905
500.000000	90.270	-54.0098
508.000000	90.209	-54.0228
515.000000	90.157	-54.0203
522.000000	90.108	-54.0069
530.000000	90.054	-53.9811
538.000000	90.003	-53.9424
545.000000	89.960	-53.8961
552.000000	89.919	-53.8394
560.000000	89.874	-53.7659
570.000000	89.823	-53.6603
580.000000	89.775	-53.5353
590.000000	89.730	-53.3935
600.000000	89.689	-53.2360
608.000000	89.658	-53.0988
615.000000	89.634	-52.9698
622.000000	89.611	-52.8333
630.000000	89.587	-52.6700
640.000000	89.560	-52.4520
650.000000	89.534	-52.2194
660.000000	89.513	-51.9740
670.000000	89.495	-51.7161
680.000000	89.482	-51.4474
690.000000	89.471	-51.1698
700.000000	89.463	-50.8805
710.000000	89.459	-50.5799
720.000000	89.459	-50.2671
730.000000	89.463	-49.9439
740.000000	89.471	-49.6132
750.000000	89.482	-49.2755
762.000000	89.501	-48.8597
775.000000	89.527	-48.3965
788.000000	89.559	-47.9268
800.000000	89.594	-47.4868
812.000000	89.633	-47.0459
825.000000	89.681	-46.5641
838.000000	89.736	-46.0794
850.000000	89.792	-45.6336
862.000000	89.854	-45.1939
875.000000	89.927	-44.7298
885.000000	89.988	-44.3811
900.000000	90.085	-43.8741
912.000000	90.167	-43.4844
925.000000	90.261	-43.0800
938.000000	90.359	-42.6947
950.000000	90.455	-42.3526
962.000000	90.553	-42.0253
975.000000	90.664	-41.6919
988.000000	90.778	-41.3815
1000.000000	90.887	-41.1169
1015.000000	91.029	-40.8212
1030.000000	91.176	-40.5633
1044.000000	91.315	-40.3535
1060.000000	91.475	-40.1490
1075.000000	91.627	-39.9897
1090.000000	91.779	-39.8646
1106.000000	91.941	-39.7682
1120.000000	92.082	-39.7104
1138.000000	92.262	-39.6701
1150.000000	92.382	-39.6640
1172.000000	92.601	-39.6914
1180.000000	92.680	-39.7125
1206.000000	92.932	-39.8164
1220.000000	93.066	-39.8933
1241.000000	93.263	-40.0288
1250.000000	93.346	-40.0933
1265.000000	93.483	-40.2090
1280.000000	93.619	-40.3341
1315.000000	93.928	-40.6562
1320.000000	93.972	-40.7055
1340.000000	94.144	-40.9117
1360.000000	94.313	-41.1253
1380.000000	94.479	-41.3416
1400.000000	94.645	-41.5639
1430.000000	94.891	-41.9115
1450.000000	95.053	-42.1521
1475.000000	95.255	-42.4691
1500.000000	95.454	-42.8081
1525.000000	95.651	-43.1672
1550.000000	95.845	-43.5478
1575.000000	96.036	-43.9511
1600.000000	96.224	-44.3772
1625.000000	96.406	-44.8298
1650.000000	96.584	-45.3077
1675.000000	96.757	-45.8088
1700.000000	96.925	-46.3298
1725.000000	97.088	-46.8763
1750.000000	97.245	-47.4432
1775.000000	97.396	-48.0232
1800.000000	97.541	-48.6182
1825.000000	97.680	-49.2243
1850.000000	97.813	-49.8397
1875.000000	97.939	-50.4681
1900.000000	98.058	-51.1087
1925.000000	98.170	-51.7565
1950.000000	98.274	-52.4071
1975.000000	98.371	-53.0580
2000.000000	98.460	-53.7059
2030.000000	98.556	-54.4744
2060.000000	98.642	-55.2259
2090.000000	98.718	-55.9520
2120.000000	98.785	-56.6503
2140.000000	98.825	-57.1036
2180.000000	98.893	-57.9837
2200.000000	98.920	-58.4016
2240.000000	98.963	-59.1650
2270.000000	98.985	-59.6693
2300.000000	99.001	-60.0978
2330.000000	99.015	-60.4291
2360.000000	99.035	-60.6790
2400.000000	99.080	-60.9773
2430.000000	99.125	-61.2504
2470.000000	99.183	-61.7250
2500.000000	99.217	-62.1348
2540.000000	99.247	-62.6875
2580.000000	99.264	-63.2086
2620.000000	99.271	-63.6904
2650.000000	99.270	-64.0156
2690.000000	99.266	-64.4071
2720.000000	99.261	-64.6902
2760.000000	99.249	-65.0669
2800.000000	99.227	-65.4270
2850.000000	99.185	-65.8135
2900.000000	99.128	-66.1117
2950.000000	99.059	-66.2638
3000.000000	98.996	-66.2575
3040.000000	98.956	-66.2205
