* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:30:37 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 8K L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	95.169	143.5366
370.000000	95.064	143.5664
375.000000	94.958	143.6116
382.000000	94.810	143.6961
387.000000	94.705	143.7805
395.000000	94.531	143.9404
400.000000	94.423	144.0558
406.000000	94.299	144.2065
412.000000	94.178	144.3450
418.000000	94.062	144.4962
425.000000	93.928	144.6944
431.000000	93.812	144.8914
437.000000	93.694	145.1031
444.000000	93.560	145.3518
450.000000	93.449	145.5874
455.000000	93.357	145.7953
462.000000	93.226	146.0867
468.000000	93.116	146.3394
475.000000	92.989	146.6526
482.000000	92.862	146.9911
487.000000	92.774	147.2439
494.000000	92.653	147.5988
500.000000	92.551	147.8967
508.000000	92.421	148.3207
515.000000	92.305	148.7351
522.000000	92.185	149.1631
530.000000	92.051	149.6476
538.000000	91.922	150.1470
545.000000	91.810	150.5985
552.000000	91.701	151.0611
560.000000	91.580	151.6055
570.000000	91.432	152.3106
580.000000	91.287	153.0392
590.000000	91.146	153.8033
600.000000	91.010	154.5841
608.000000	90.905	155.1861
615.000000	90.816	155.7086
622.000000	90.726	156.2679
630.000000	90.630	156.9355
640.000000	90.524	157.7375
650.000000	90.416	158.4736
660.000000	90.302	159.1654
670.000000	90.177	159.8677
680.000000	90.041	160.6512
690.000000	89.904	161.4890
700.000000	89.774	162.3493
710.000000	89.652	163.2469
720.000000	89.536	164.1669
730.000000	89.423	165.0967
740.000000	89.311	166.0360
750.000000	89.196	167.0074
762.000000	89.056	168.2486
775.000000	88.913	169.7096
788.000000	88.793	171.2943
800.000000	88.709	172.8121
812.000000	88.640	174.3225
825.000000	88.575	175.9008
838.000000	88.520	177.4124
850.000000	88.477	178.7812
862.000000	88.435	-179.8666
875.000000	88.392	-178.4180
885.000000	88.364	-177.3165
900.000000	88.328	-175.6874
