* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 1:33:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-C10 EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
340.000000	95.158	178.3222
345.000000	95.134	178.2537
350.000000	95.109	178.1920
355.000000	95.083	178.1335
360.000000	95.058	178.0770
365.000000	95.033	178.0254
370.000000	95.007	177.9803
375.000000	94.981	177.9418
382.000000	94.944	177.8933
387.000000	94.919	177.8619
395.000000	94.877	177.8258
400.000000	94.851	177.8071
406.000000	94.821	177.7908
412.000000	94.790	177.7801
418.000000	94.759	177.7723
425.000000	94.723	177.7700
431.000000	94.692	177.7734
437.000000	94.660	177.7807
444.000000	94.623	177.7962
450.000000	94.592	177.8186
455.000000	94.565	177.8412
462.000000	94.528	177.8795
468.000000	94.496	177.9185
475.000000	94.459	177.9688
482.000000	94.422	178.0256
487.000000	94.395	178.0699
494.000000	94.358	178.1380
500.000000	94.326	178.2026
508.000000	94.284	178.2968
515.000000	94.247	178.3895
522.000000	94.210	178.4890
530.000000	94.168	178.6099
538.000000	94.126	178.7412
545.000000	94.090	178.8661
552.000000	94.054	178.9980
560.000000	94.013	179.1579
570.000000	93.964	179.3685
580.000000	93.916	179.5853
590.000000	93.869	179.8149
600.000000	93.823	-179.9414
608.000000	93.787	-179.7398
615.000000	93.757	-179.5583
622.000000	93.726	-179.3717
630.000000	93.691	-179.1550
640.000000	93.647	-178.8802
650.000000	93.603	-178.5964
660.000000	93.559	-178.3021
670.000000	93.518	-177.9969
680.000000	93.477	-177.6770
690.000000	93.436	-177.3451
700.000000	93.398	-177.0048
710.000000	93.361	-176.6545
720.000000	93.326	-176.2936
730.000000	93.292	-175.9224
740.000000	93.260	-175.5409
750.000000	93.230	-175.1508
762.000000	93.198	-174.6772
775.000000	93.166	-174.1583
788.000000	93.138	-173.6283
800.000000	93.116	-173.1311
812.000000	93.096	-172.6322
825.000000	93.077	-172.0947
838.000000	93.062	-171.5645
850.000000	93.053	-171.0824
862.000000	93.046	-170.6087
875.000000	93.043	-170.1047
885.000000	93.042	-169.7248
900.000000	93.043	-169.1743
912.000000	93.045	-168.7500
925.000000	93.050	-168.3037
938.000000	93.056	-167.8697
950.000000	93.064	-167.4805
962.000000	93.073	-167.1013
975.000000	93.083	-166.7045
988.000000	93.095	-166.3234
1000.000000	93.109	-165.9828
1015.000000	93.128	-165.5722
1030.000000	93.150	-165.1810
1044.000000	93.170	-164.8331
1060.000000	93.194	-164.4537
1075.000000	93.217	-164.1182
1090.000000	93.238	-163.8037
1106.000000	93.260	-163.4841
1120.000000	93.278	-163.2156
1138.000000	93.300	-162.8878
1150.000000	93.313	-162.6798
1172.000000	93.335	-162.3151
1180.000000	93.342	-162.1875
1206.000000	93.362	-161.7888
1220.000000	93.370	-161.5794
1241.000000	93.378	-161.2678
1250.000000	93.380	-161.1351
1265.000000	93.383	-160.9135
1280.000000	93.383	-160.6891
1315.000000	93.376	-160.1495
1320.000000	93.375	-160.0690
1340.000000	93.367	-159.7340
1360.000000	93.357	-159.3842
1380.000000	93.347	-159.0249
1400.000000	93.335	-158.6505
1430.000000	93.317	-158.0483
1450.000000	93.305	-157.6206
1475.000000	93.290	-157.0578
1500.000000	93.276	-156.4704
1525.000000	93.264	-155.8619
1550.000000	93.255	-155.2301
1575.000000	93.248	-154.5808
1600.000000	93.243	-153.9168
1625.000000	93.240	-153.2358
1650.000000	93.239	-152.5430
1675.000000	93.242	-151.8414
1700.000000	93.248	-151.1300
1725.000000	93.258	-150.4125
1750.000000	93.271	-149.6957
1775.000000	93.285	-148.9819
1800.000000	93.300	-148.2737
1825.000000	93.313	-147.5632
1850.000000	93.323	-146.8201
1875.000000	93.335	-146.0181
1900.000000	93.352	-145.1472
1925.000000	93.381	-144.2114
1950.000000	93.428	-143.2424
1975.000000	93.494	-142.2991
2000.000000	93.575	-141.4420
2030.000000	93.678	-140.5576
2060.000000	93.775	-139.7840
2090.000000	93.861	-139.0368
2120.000000	93.945	-138.2539
2140.000000	94.003	-137.7034
2180.000000	94.138	-136.5857
2200.000000	94.214	-136.0571
2240.000000	94.378	-135.1208
2270.000000	94.499	-134.5168
2300.000000	94.617	-133.9648
2330.000000	94.731	-133.4337
2360.000000	94.843	-132.9038
2400.000000	94.991	-132.1944
2430.000000	95.105	-131.6609
2470.000000	95.260	-130.9444
2500.000000	95.381	-130.4035
2540.000000	95.549	-129.6750
2580.000000	95.728	-128.9281
2620.000000	95.917	-128.1596
2650.000000	96.069	-127.5612
2690.000000	96.293	-126.7105
2720.000000	96.486	-126.0332
2760.000000	96.794	-125.1521
2800.000000	97.170	-124.4965
2850.000000	97.709	-124.4037
2900.000000	98.241	-125.3416
2950.000000	98.692	-127.0327
3000.000000	99.051	-129.0284
3040.000000	99.292	-130.6788
3070.000000	99.453	-131.9297
3110.000000	99.649	-133.6284
3150.000000	99.822	-135.3880
3200.000000	100.005	-137.7050
3250.000000	100.148	-140.1647
3300.000000	100.248	-142.7553
3350.000000	100.299	-145.4418
3400.000000	100.296	-148.1525
3450.000000	100.238	-150.7824
3500.000000	100.135	-153.2250
3550.000000	100.010	-155.4364
3600.000000	99.884	-157.5099
3650.000000	99.758	-159.6254
3700.000000	99.610	-161.8923
3750.000000	99.413	-164.2606
3820.000000	99.029	-167.4494
3870.000000	98.682	-169.4212
3950.000000	98.034	-171.7271
4000.000000	97.599	-172.5362
4060.000000	97.082	-172.8305
4120.000000	96.608	-172.4509
4180.000000	96.213	-171.6044
4250.000000	95.871	-170.4463
4310.000000	95.658	-169.6131
4370.000000	95.481	-169.0342
4440.000000	95.289	-168.6328
4500.000000	95.122	-168.4479
4550.000000	94.975	-168.3719
4620.000000	94.752	-168.3338
4680.000000	94.539	-168.2934
4750.000000	94.264	-168.1226
4820.000000	93.968	-167.7081
4870.000000	93.753	-167.2128
4940.000000	93.463	-166.2021
5000.000000	93.245	-165.0718
5080.000000	93.021	-163.3692
5150.000000	92.889	-161.9069
5220.000000	92.800	-160.6004
5300.000000	92.730	-159.3330
5380.000000	92.675	-158.2719
5450.000000	92.634	-157.4669
5520.000000	92.595	-156.7407
5600.000000	92.555	-155.9760
5700.000000	92.516	-155.0894
5800.000000	92.493	-154.2761
5900.000000	92.487	-153.5567
6000.000000	92.498	-152.9499
6080.000000	92.518	-152.5433
6150.000000	92.544	-152.2428
6220.000000	92.580	-151.9964
6300.000000	92.636	-151.7891
6400.000000	92.733	-151.6712
6500.000000	92.855	-151.7560
6600.000000	92.995	-152.0995
6700.000000	93.143	-152.7458
6800.000000	93.286	-153.7069
6900.000000	93.412	-154.9390
7000.000000	93.517	-156.3660
7100.000000	93.606	-157.9370
7200.000000	93.683	-159.6543
7300.000000	93.748	-161.5531
