* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 1:23:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-300 EX11 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
345.000000	92.822	-176.5848
350.000000	92.755	-176.2023
355.000000	92.689	-175.8069
360.000000	92.623	-175.3996
365.000000	92.560	-174.9850
370.000000	92.497	-174.5600
375.000000	92.433	-174.1241
382.000000	92.346	-173.5046
387.000000	92.285	-173.0568
395.000000	92.189	-172.3291
400.000000	92.131	-171.8654
406.000000	92.062	-171.2972
412.000000	91.995	-170.7213
418.000000	91.929	-170.1424
425.000000	91.854	-169.4565
431.000000	91.790	-168.8631
437.000000	91.728	-168.2639
444.000000	91.657	-167.5507
450.000000	91.597	-166.9303
455.000000	91.547	-166.4081
462.000000	91.479	-165.6685
468.000000	91.421	-165.0288
475.000000	91.355	-164.2791
482.000000	91.291	-163.5207
487.000000	91.246	-162.9713
494.000000	91.184	-162.1975
500.000000	91.132	-161.5307
508.000000	91.065	-160.6295
515.000000	91.007	-159.8342
522.000000	90.952	-159.0340
530.000000	90.891	-158.1131
538.000000	90.831	-157.1871
545.000000	90.780	-156.3698
552.000000	90.729	-155.5374
560.000000	90.674	-154.5726
570.000000	90.607	-153.3660
580.000000	90.542	-152.1549
590.000000	90.480	-150.9346
600.000000	90.421	-149.7049
608.000000	90.376	-148.7071
615.000000	90.337	-147.8266
622.000000	90.300	-146.9446
630.000000	90.260	-145.9350
640.000000	90.211	-144.6616
650.000000	90.165	-143.3772
660.000000	90.122	-142.0882
670.000000	90.082	-140.7928
680.000000	90.044	-139.4930
690.000000	90.009	-138.1861
700.000000	89.978	-136.8673
710.000000	89.949	-135.5419
720.000000	89.923	-134.2159
730.000000	89.901	-132.8857
740.000000	89.882	-131.5498
750.000000	89.866	-130.2104
762.000000	89.851	-128.6004
775.000000	89.841	-126.8560
788.000000	89.837	-125.1128
800.000000	89.839	-123.5042
812.000000	89.844	-121.8985
825.000000	89.854	-120.1642
838.000000	89.870	-118.4370
850.000000	89.889	-116.8524
862.000000	89.912	-115.2777
875.000000	89.942	-113.5835
885.000000	89.969	-112.2921
900.000000	90.016	-110.3779
912.000000	90.058	-108.8671
925.000000	90.110	-107.2534
938.000000	90.165	-105.6661
950.000000	90.220	-104.2213
962.000000	90.278	-102.7982
975.000000	90.344	-101.2878
988.000000	90.414	-99.8072
1000.000000	90.481	-98.4639
1015.000000	90.569	-96.8202
1030.000000	90.661	-95.2187
1044.000000	90.749	-93.7580
1060.000000	90.850	-92.1316
1075.000000	90.946	-90.6533
1090.000000	91.041	-89.2128
1106.000000	91.143	-87.7098
1120.000000	91.231	-86.4247
1138.000000	91.342	-84.8128
1150.000000	91.414	-83.7581
1172.000000	91.545	-81.8620
1180.000000	91.591	-81.1838
1206.000000	91.737	-79.0078
1220.000000	91.813	-77.8506
1241.000000	91.924	-76.1380
1250.000000	91.970	-75.4085
1265.000000	92.047	-74.1942
1280.000000	92.121	-72.9840
1315.000000	92.291	-70.1815
1320.000000	92.315	-69.7822
1340.000000	92.409	-68.1875
1360.000000	92.503	-66.6019
1380.000000	92.595	-65.0213
1400.000000	92.687	-63.4412
1430.000000	92.823	-61.0761
1450.000000	92.912	-59.4987
1475.000000	93.025	-57.5220
1500.000000	93.138	-55.5484
1525.000000	93.252	-53.5699
1550.000000	93.368	-51.5910
1575.000000	93.485	-49.6192
1600.000000	93.604	-47.6470
1625.000000	93.723	-45.6779
1650.000000	93.844	-43.7180
1675.000000	93.967	-41.7623
1700.000000	94.093	-39.8147
1725.000000	94.222	-37.8805
1750.000000	94.353	-35.9542
1775.000000	94.487	-34.0346
1800.000000	94.623	-32.1297
1825.000000	94.762	-30.2369
1850.000000	94.903	-28.3521
1875.000000	95.047	-26.4809
1900.000000	95.195	-24.6233
1925.000000	95.346	-22.7759
1950.000000	95.500	-20.9430
1975.000000	95.659	-19.1316
2000.000000	95.820	-17.3417
2030.000000	96.017	-15.2188
2060.000000	96.218	-13.1285
2090.000000	96.425	-11.0723
2120.000000	96.636	-9.0460
2140.000000	96.779	-7.7146
2180.000000	97.074	-5.1120
2200.000000	97.225	-3.8406
2240.000000	97.535	-1.3575
2270.000000	97.773	0.4417
2300.000000	98.018	2.1816
2330.000000	98.267	3.8587
2360.000000	98.522	5.4618
2400.000000	98.867	7.4679
2430.000000	99.129	8.8726
2470.000000	99.478	10.6084
2500.000000	99.740	11.8054
2540.000000	100.088	13.2676
2580.000000	100.434	14.5784
2620.000000	100.774	15.7285
2650.000000	101.026	16.4824
2690.000000	101.354	17.3399
2720.000000	101.592	17.8656
2760.000000	101.897	18.4042
2800.000000	102.182	18.7648
2850.000000	102.502	18.9796
2900.000000	102.772	18.9615
2950.000000	102.980	18.7902
3000.000000	103.119	18.5801
3040.000000	103.178	18.4919
3070.000000	103.194	18.5365
3110.000000	103.188	18.8101
3150.000000	103.161	19.3717
3200.000000	103.123	20.4748
3250.000000	103.115	21.9148
3300.000000	103.160	23.4806
3350.000000	103.261	24.9453
3400.000000	103.400	26.1475
3450.000000	103.553	27.0043
3500.000000	103.699	27.4987
3550.000000	103.819	27.6536
3600.000000	103.899	27.5014
3650.000000	103.929	27.0874
3700.000000	103.896	26.4826
3750.000000	103.790	25.7829
3820.000000	103.510	24.8938
3870.000000	103.219	24.5416
3950.000000	102.640	24.8489
4000.000000	102.244	25.6751
4060.000000	101.778	27.2548
4120.000000	101.348	29.3118
4180.000000	100.964	31.6508
4250.000000	100.568	34.5435
4310.000000	100.261	37.0702
4370.000000	99.973	39.6001
4440.000000	99.649	42.5441
4500.000000	99.374	45.0670
4550.000000	99.142	47.1794
4620.000000	98.810	50.1777
4680.000000	98.516	52.8162
4750.000000	98.158	56.0112
4820.000000	97.789	59.3651
4870.000000	97.519	61.8769
4940.000000	97.137	65.5804
5000.000000	96.807	68.9427
5080.000000	96.375	73.7027
5150.000000	96.012	78.1245
5220.000000	95.672	82.7617
5300.000000	95.324	88.2706
5380.000000	95.025	93.9228
5450.000000	94.807	98.9009
5520.000000	94.627	103.8196
5600.000000	94.459	109.2727
5700.000000	94.279	115.7534
5800.000000	94.099	121.8775
5900.000000	93.896	127.7406
6000.000000	93.654	133.4490
6080.000000	93.423	137.9966
6150.000000	93.190	142.0581
6220.000000	92.933	146.2914
6300.000000	92.624	151.4257
6400.000000	92.249	158.3299
6500.000000	91.914	165.7106
6600.000000	91.633	173.4359
6700.000000	91.411	-178.6323
6800.000000	91.247	-170.5943
6900.000000	91.136	-162.5100
7000.000000	91.075	-154.4175
7100.000000	91.064	-146.3578
7200.000000	91.098	-138.3846
7300.000000	91.172	-130.5320
7400.000000	91.278	-122.7983
7500.000000	91.414	-115.1756
7620.000000	91.618	-106.1792
7750.000000	91.887	-96.6420
7880.000000	92.201	-87.3434
8000.000000	92.517	-78.9953
8120.000000	92.848	-70.8998
8250.000000	93.233	-62.4398
8380.000000	93.653	-54.3348
8500.000000	94.070	-47.1977
8620.000000	94.509	-40.4078
8750.000000	95.006	-33.4547
8850.000000	95.399	-28.3962
9000.000000	96.000	-21.2719
9120.000000	96.489	-15.9575
9250.000000	97.026	-10.5735
9380.000000	97.573	-5.5743
9500.000000	98.089	-1.3145
9620.000000	98.619	2.5770
9750.000000	99.213	6.3161
9880.000000	99.823	9.4652
10000.000000	100.393	11.7550
10150.000000	101.091	13.6810
10300.000000	101.722	14.5787
10440.000000	102.212	14.6901
10600.000000	102.652	14.3896
10750.000000	103.000	14.0522
10900.000000	103.373	13.6354
11060.000000	103.873	12.4274
11200.000000	104.366	9.7621
11380.000000	104.838	3.0623
11500.000000	104.884	-3.2217
11720.000000	104.208	-15.7980
11800.000000	103.731	-19.9703
12060.000000	101.568	-30.2093
12200.000000	100.143	-33.3874
12410.000000	97.842	-35.1524
12500.000000	96.835	-34.8811
12650.000000	95.180	-33.2184
12800.000000	93.589	-30.2567
13150.000000	90.252	-19.7527
13200.000000	89.824	-17.9710
13400.000000	88.237	-10.4376
13600.000000	86.845	-2.5369
13800.000000	85.631	5.4188
14000.000000	84.575	13.1859
14300.000000	83.252	24.0458
14500.000000	82.523	30.5063
14750.000000	81.757	37.4407
15000.000000	81.136	42.8812
15250.000000	80.643	46.6487
15500.000000	80.272	48.6072
15750.000000	80.024	48.6730
16000.000000	79.896	46.8333
16250.000000	79.887	43.1029
16500.000000	80.010	37.5215
16750.000000	80.258	30.1237
17000.000000	80.589	20.9001
17250.000000	80.932	9.8206
17500.000000	81.193	-3.0964
17750.000000	81.285	-17.6570
18000.000000	81.151	-33.5097
18250.000000	80.784	-50.2996
18500.000000	80.230	-67.9622
18750.000000	79.554	-87.0463
19000.000000	78.756	-108.5435
19250.000000	77.740	-133.1435
19500.000000	76.409	-160.6351
19750.000000	74.796	172.2445
