* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 10 4, 24 4:49:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 54 Windows vol, BALANCE tips
* Measurement: TangZu YuXuanJi USBC Bal R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
360.000000	90.328	177.7100
365.000000	90.304	177.9867
370.000000	90.278	178.2880
375.000000	90.252	178.5798
382.000000	90.221	178.9665
387.000000	90.200	179.2483
395.000000	90.167	179.7040
400.000000	90.150	179.9969
406.000000	90.128	-179.6450
412.000000	90.105	-179.2961
418.000000	90.084	-178.9527
425.000000	90.061	-178.5492
431.000000	90.041	-178.2002
437.000000	90.022	-177.8539
444.000000	90.004	-177.4450
450.000000	89.990	-177.0844
455.000000	89.979	-176.7834
462.000000	89.963	-176.3623
468.000000	89.950	-175.9953
475.000000	89.937	-175.5647
482.000000	89.924	-175.1478
487.000000	89.915	-174.8557
494.000000	89.904	-174.4391
500.000000	89.894	-174.0748
508.000000	89.884	-173.5871
515.000000	89.876	-173.1554
522.000000	89.869	-172.7252
530.000000	89.863	-172.2362
538.000000	89.858	-171.7406
545.000000	89.853	-171.3055
552.000000	89.850	-170.8759
560.000000	89.849	-170.3862
570.000000	89.848	-169.7724
580.000000	89.850	-169.1519
590.000000	89.853	-168.5263
600.000000	89.859	-167.9048
608.000000	89.866	-167.4100
615.000000	89.873	-166.9743
622.000000	89.881	-166.5313
630.000000	89.892	-166.0223
640.000000	89.908	-165.3984
650.000000	89.929	-164.7913
660.000000	89.956	-164.2108
670.000000	89.990	-163.6841
680.000000	90.027	-163.2864
690.000000	90.045	-163.0851
700.000000	90.008	-162.8872
710.000000	89.936	-162.2775
720.000000	89.900	-161.3038
730.000000	89.913	-160.3277
740.000000	89.948	-159.4771
750.000000	89.989	-158.7170
762.000000	90.039	-157.8709
775.000000	90.094	-157.0001
788.000000	90.152	-156.1538
800.000000	90.206	-155.3838
812.000000	90.263	-154.6219
825.000000	90.328	-153.8100
838.000000	90.397	-153.0250
850.000000	90.466	-152.3253
862.000000	90.541	-151.6483
875.000000	90.628	-150.9554
885.000000	90.698	-150.4706
900.000000	90.803	-149.8621
912.000000	90.877	-149.4820
925.000000	90.934	-149.0985
938.000000	90.972	-148.6054
950.000000	91.007	-147.9960
962.000000	91.057	-147.2996
975.000000	91.131	-146.5405
988.000000	91.219	-145.8286
1000.000000	91.307	-145.2269
1015.000000	91.425	-144.5398
1030.000000	91.546	-143.9130
1044.000000	91.660	-143.3746
1060.000000	91.790	-142.8093
1075.000000	91.912	-142.3210
1090.000000	92.033	-141.8632
1106.000000	92.161	-141.4061
1120.000000	92.272	-141.0330
1138.000000	92.413	-140.5910
1150.000000	92.506	-140.3179
1172.000000	92.673	-139.8536
1180.000000	92.733	-139.6939
1206.000000	92.924	-139.2075
1220.000000	93.025	-138.9664
1241.000000	93.175	-138.6267
1250.000000	93.238	-138.4862
1265.000000	93.342	-138.2574
1280.000000	93.444	-138.0384
1315.000000	93.679	-137.5639
1320.000000	93.712	-137.4990
1340.000000	93.844	-137.2428
1360.000000	93.975	-136.9976
1380.000000	94.106	-136.7681
1400.000000	94.236	-136.5528
1430.000000	94.428	-136.2493
1450.000000	94.555	-136.0547
1475.000000	94.714	-135.8226
1500.000000	94.874	-135.6062
1525.000000	95.034	-135.4059
1550.000000	95.194	-135.2214
1575.000000	95.354	-135.0525
1600.000000	95.516	-134.9052
1625.000000	95.677	-134.7821
1650.000000	95.839	-134.6820
1675.000000	96.002	-134.6052
1700.000000	96.166	-134.5566
1725.000000	96.331	-134.5397
1750.000000	96.497	-134.5543
1775.000000	96.664	-134.6011
1800.000000	96.832	-134.6828
1825.000000	97.001	-134.8001
1850.000000	97.170	-134.9550
1875.000000	97.338	-135.1489
1900.000000	97.507	-135.3841
1925.000000	97.676	-135.6636
1950.000000	97.843	-135.9875
1975.000000	98.010	-136.3556
2000.000000	98.175	-136.7686
2030.000000	98.371	-137.3253
2060.000000	98.563	-137.9510
2090.000000	98.750	-138.6468
2120.000000	98.932	-139.4147
2140.000000	99.049	-139.9670
2180.000000	99.276	-141.1631
2200.000000	99.384	-141.8057
2240.000000	99.588	-143.1766
2270.000000	99.729	-144.2779
2300.000000	99.858	-145.4358
2330.000000	99.975	-146.6428
2360.000000	100.080	-147.8931
2400.000000	100.198	-149.6104
2430.000000	100.270	-150.9247
2470.000000	100.344	-152.6958
2500.000000	100.384	-154.0269
2540.000000	100.417	-155.7896
2580.000000	100.428	-157.5302
2620.000000	100.416	-159.2339
2650.000000	100.392	-160.4746
2690.000000	100.342	-162.0621
2720.000000	100.294	-163.1925
2760.000000	100.219	-164.6213
2800.000000	100.131	-165.9698
2850.000000	100.008	-167.5585
2900.000000	99.868	-169.0393
2950.000000	99.712	-170.4103
3000.000000	99.538	-171.6532
3040.000000	99.389	-172.5452
3070.000000	99.272	-173.1479
3110.000000	99.109	-173.8596
3150.000000	98.939	-174.4626
3200.000000	98.715	-175.0611
3250.000000	98.486	-175.4973
3300.000000	98.262	-175.7863
