* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 4:22:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: JVC HA-FX700 CP100 8K R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	93.764	150.1105
370.000000	93.652	150.3304
375.000000	93.540	150.5559
382.000000	93.384	150.8915
387.000000	93.273	151.1481
395.000000	93.100	151.6064
400.000000	92.992	151.8999
406.000000	92.865	152.2565
412.000000	92.739	152.6196
418.000000	92.616	152.9916
425.000000	92.473	153.4500
431.000000	92.351	153.8636
437.000000	92.231	154.2932
444.000000	92.093	154.8037
450.000000	91.978	155.2456
455.000000	91.883	155.6198
462.000000	91.752	156.1586
468.000000	91.639	156.6320
475.000000	91.508	157.1896
482.000000	91.380	157.7664
487.000000	91.291	158.1974
494.000000	91.167	158.8122
500.000000	91.062	159.3397
508.000000	90.924	160.0585
515.000000	90.805	160.7048
522.000000	90.688	161.3623
530.000000	90.557	162.1231
538.000000	90.428	162.9037
545.000000	90.317	163.6080
552.000000	90.208	164.3207
560.000000	90.085	165.1442
570.000000	89.935	166.1983
580.000000	89.790	167.2729
590.000000	89.648	168.3681
600.000000	89.510	169.4828
608.000000	89.403	170.3944
615.000000	89.313	171.2034
622.000000	89.226	172.0201
630.000000	89.128	172.9637
640.000000	89.010	174.1574
650.000000	88.899	175.3598
660.000000	88.796	176.5557
670.000000	88.701	177.7157
680.000000	88.607	178.7938
690.000000	88.500	179.8256
700.000000	88.377	-179.0648
710.000000	88.252	-177.8138
720.000000	88.138	-176.4730
730.000000	88.039	-175.1171
740.000000	87.951	-173.7777
750.000000	87.870	-172.4585
762.000000	87.779	-170.9075
775.000000	87.686	-169.2785
788.000000	87.590	-167.6990
800.000000	87.493	-166.2624
812.000000	87.381	-164.7823
825.000000	87.253	-163.0387
838.000000	87.135	-161.1017
850.000000	87.050	-159.1898
862.000000	86.993	-157.2429
875.000000	86.956	-155.1547
885.000000	86.941	-153.5827
900.000000	86.931	-151.2934
912.000000	86.929	-149.5250
925.000000	86.934	-147.6562
938.000000	86.944	-145.8206
950.000000	86.958	-144.1513
962.000000	86.976	-142.5067
975.000000	87.000	-140.7590
988.000000	87.029	-139.0451
1000.000000	87.060	-137.4881
1015.000000	87.108	-135.5776
1030.000000	87.163	-133.7047
1044.000000	87.218	-131.9877
1060.000000	87.284	-130.0690
1075.000000	87.351	-128.3120
1090.000000	87.422	-126.5892
1106.000000	87.500	-124.7899
1120.000000	87.571	-123.2464
1138.000000	87.665	-121.3055
1150.000000	87.729	-120.0346
1172.000000	87.849	-117.7482
1180.000000	87.893	-116.9326
1206.000000	88.040	-114.3354
1220.000000	88.120	-112.9663
1241.000000	88.241	-110.9494
1250.000000	88.294	-110.0987
1265.000000	88.382	-108.6961
1280.000000	88.471	-107.3086
1315.000000	88.680	-104.1351
1320.000000	88.710	-103.6894
1340.000000	88.832	-101.9223
1360.000000	88.955	-100.1798
1380.000000	89.080	-98.4627
1400.000000	89.206	-96.7650
1430.000000	89.398	-94.2569
1450.000000	89.528	-92.6091
1475.000000	89.693	-90.5728
1500.000000	89.861	-88.5690
1525.000000	90.032	-86.5945
1550.000000	90.207	-84.6507
1575.000000	90.385	-82.7376
1600.000000	90.565	-80.8545
1625.000000	90.747	-78.9999
1650.000000	90.930	-77.1776
