* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:20:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Massdrop Plus L CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
360.000000	91.494	-50.9235
365.000000	91.435	-51.1825
370.000000	91.376	-51.4318
375.000000	91.318	-51.6726
382.000000	91.239	-51.9961
387.000000	91.184	-52.2166
395.000000	91.098	-52.5555
400.000000	91.046	-52.7589
406.000000	90.983	-52.9901
412.000000	90.922	-53.2041
418.000000	90.862	-53.4034
425.000000	90.795	-53.6283
431.000000	90.739	-53.8155
437.000000	90.684	-53.9949
444.000000	90.620	-54.1920
450.000000	90.566	-54.3476
455.000000	90.522	-54.4688
462.000000	90.461	-54.6271
468.000000	90.410	-54.7501
475.000000	90.353	-54.8800
482.000000	90.296	-54.9955
487.000000	90.257	-55.0696
494.000000	90.204	-55.1623
500.000000	90.160	-55.2328
508.000000	90.103	-55.3153
515.000000	90.054	-55.3761
522.000000	90.008	-55.4224
530.000000	89.957	-55.4558
538.000000	89.907	-55.4761
545.000000	89.866	-55.4850
552.000000	89.826	-55.4833
560.000000	89.782	-55.4662
570.000000	89.730	-55.4268
580.000000	89.681	-55.3671
590.000000	89.636	-55.2869
600.000000	89.595	-55.1885
608.000000	89.564	-55.0922
615.000000	89.538	-54.9975
622.000000	89.514	-54.8946
630.000000	89.489	-54.7651
640.000000	89.460	-54.5866
650.000000	89.433	-54.3925
660.000000	89.411	-54.1876
670.000000	89.392	-53.9683
680.000000	89.376	-53.7334
690.000000	89.363	-53.4819
700.000000	89.353	-53.2178
710.000000	89.348	-52.9423
720.000000	89.346	-52.6546
730.000000	89.348	-52.3556
740.000000	89.354	-52.0444
750.000000	89.363	-51.7236
762.000000	89.380	-51.3237
775.000000	89.404	-50.8759
788.000000	89.434	-50.4216
800.000000	89.467	-49.9967
812.000000	89.505	-49.5628
825.000000	89.552	-49.0873
838.000000	89.604	-48.6124
850.000000	89.659	-48.1739
862.000000	89.719	-47.7363
875.000000	89.791	-47.2662
885.000000	89.850	-46.9106
900.000000	89.946	-46.3923
912.000000	90.028	-45.9928
925.000000	90.122	-45.5754
938.000000	90.221	-45.1753
950.000000	90.316	-44.8241
962.000000	90.415	-44.4915
975.000000	90.526	-44.1534
988.000000	90.641	-43.8366
1000.000000	90.751	-43.5657
1015.000000	90.894	-43.2634
1030.000000	91.042	-43.0000
1044.000000	91.182	-42.7828
1060.000000	91.345	-42.5728
1075.000000	91.498	-42.4151
1090.000000	91.651	-42.2930
1106.000000	91.815	-42.1945
1120.000000	91.957	-42.1353
1138.000000	92.140	-42.0949
1150.000000	92.260	-42.0893
1172.000000	92.480	-42.1169
1180.000000	92.558	-42.1377
1206.000000	92.812	-42.2378
1220.000000	92.946	-42.3092
1241.000000	93.144	-42.4384
1250.000000	93.228	-42.5003
1265.000000	93.365	-42.6112
1280.000000	93.501	-42.7333
1315.000000	93.814	-43.0489
1320.000000	93.858	-43.0970
1340.000000	94.032	-43.2973
1360.000000	94.204	-43.5084
1380.000000	94.375	-43.7292
1400.000000	94.543	-43.9642
1430.000000	94.791	-44.3426
1450.000000	94.954	-44.6111
1475.000000	95.154	-44.9600
1500.000000	95.351	-45.3212
1525.000000	95.545	-45.6941
1550.000000	95.738	-46.0863
