* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 1:01:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-100 EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.299999	88.483	-110.8000
20.600000	88.520	-111.2428
20.900000	88.592	-112.0285
21.200001	88.659	-112.7611
21.400000	88.701	-113.2194
21.799999	88.788	-114.1071
22.000000	88.833	-114.5481
22.400000	88.923	-115.4158
22.700001	88.988	-116.0478
23.000000	89.049	-116.6626
23.299999	89.103	-117.2597
23.600000	89.154	-117.8427
24.000000	89.216	-118.6082
24.299999	89.261	-119.1810
24.700001	89.324	-119.9462
25.000000	89.373	-120.5171
25.400000	89.442	-121.2648
25.799999	89.512	-121.9875
26.200001	89.576	-122.6786
26.500000	89.618	-123.1734
26.900000	89.665	-123.8023
27.200001	89.697	-124.2599
27.600000	89.741	-124.8777
28.000000	89.793	-125.5428
28.500000	89.865	-126.4500
29.000000	89.933	-127.3221
29.500000	89.994	-127.9945
30.000000	90.053	-128.4688
30.400000	90.098	-128.8551
30.700001	90.125	-129.2286
31.100000	90.143	-129.8497
31.500000	90.148	-130.5233
32.000000	90.172	-131.2704
32.500000	90.259	-131.9040
33.000000	90.380	-132.5553
33.500000	90.446	-133.1032
34.000000	90.403	-133.0413
34.500000	90.314	-132.0919
35.000000	90.305	-130.8434
35.500000	90.415	-130.5157
36.000000	90.552	-131.7538
36.500000	90.615	-134.0306
37.000000	90.600	-136.1786
37.500000	90.584	-137.4890
38.200001	90.655	-138.2014
38.700001	90.731	-138.5138
39.500000	90.785	-139.0699
40.000000	90.795	-139.4128
40.599998	90.813	-139.8977
41.200001	90.827	-140.4174
41.799999	90.835	-140.7814
42.500000	90.871	-141.0988
43.099998	90.924	-141.6155
43.700001	90.965	-142.3620
44.400002	90.991	-143.1509
45.000000	91.012	-143.6097
45.500000	91.030	-143.9341
46.200001	91.044	-144.4174
46.799999	91.052	-144.8425
47.500000	91.080	-145.3179
48.200001	91.122	-145.7857
48.700001	91.144	-146.0918
49.400002	91.157	-146.4442
50.000000	91.168	-146.7354
50.799999	91.198	-147.2134
51.500000	91.231	-147.5826
52.200001	91.270	-147.7803
53.000000	91.317	-148.0582
53.799999	91.332	-148.6245
54.500000	91.334	-149.1429
55.200001	91.366	-149.5483
56.000000	91.419	-149.9641
57.000000	91.429	-150.2883
58.000000	91.430	-150.4695
59.000000	91.461	-151.1376
60.000000	91.454	-151.9837
60.799999	91.435	-152.3268
61.500000	91.435	-152.4746
62.200001	91.446	-152.6820
63.000000	91.456	-153.0083
64.000000	91.485	-153.4070
65.000000	91.526	-153.8631
66.000000	91.524	-154.3021
67.000000	91.506	-154.6008
68.000000	91.535	-154.8092
69.000000	91.601	-154.9539
70.000000	91.613	-155.2182
71.000000	91.563	-155.5373
72.000000	91.579	-155.9315
73.000000	91.673	-156.2577
74.000000	91.776	-156.2684
75.000000	91.809	-156.4781
76.199997	91.711	-157.2800
77.500000	91.521	-157.5659
78.800003	91.507	-155.8206
80.000000	91.722	-155.2980
81.199997	91.808	-156.8275
82.500000	91.749	-158.0397
83.800003	91.667	-159.0287
85.000000	91.616	-160.8958
86.199997	91.686	-162.3728
87.500000	91.770	-162.0227
88.500000	91.781	-161.3344
90.000000	91.753	-161.6753
91.199997	91.763	-161.8317
92.500000	91.811	-161.5358
93.800003	91.832	-161.5751
95.000000	91.859	-161.8498
96.199997	91.884	-162.1267
97.500000	91.881	-162.3502
98.800003	91.872	-162.5050
100.000000	91.868	-162.6378
101.500000	91.861	-162.8257
103.000000	91.863	-163.0312
104.400002	91.869	-163.2332
106.000000	91.867	-163.4696
107.500000	91.876	-163.6964
109.000000	91.894	-163.9331
110.599998	91.905	-164.1752
112.000000	91.906	-164.4003
113.800003	91.905	-164.6686
115.000000	91.910	-164.8271
117.199997	91.921	-165.1076
118.000000	91.921	-165.1867
120.599998	91.915	-165.3701
122.000000	91.919	-165.5373
124.099998	91.930	-165.8462
125.000000	91.934	-165.9580
126.500000	91.939	-166.0986
128.000000	91.943	-166.2155
131.500000	91.963	-166.5396
132.000000	91.966	-166.5890
134.000000	91.975	-166.7906
136.000000	91.982	-166.9480
138.000000	91.988	-167.0873
140.000000	91.995	-167.2656
143.000000	92.008	-167.5216
145.000000	92.015	-167.6729
147.500000	92.023	-167.8552
150.000000	92.029	-168.0233
152.500000	92.031	-168.2278
155.000000	92.037	-168.4272
157.500000	92.052	-168.5649
160.000000	92.054	-168.6872
162.500000	92.046	-168.8214
165.000000	92.034	-168.9626
167.500000	92.022	-169.0955
170.000000	92.009	-169.2201
172.500000	91.997	-169.3455
175.000000	91.987	-169.4683
177.500000	91.975	-169.5920
180.000000	91.963	-169.7082
182.500000	91.951	-169.8062
185.000000	91.939	-169.9026
187.500000	91.927	-169.9990
190.000000	91.914	-170.0906
192.500000	91.901	-170.1789
195.000000	91.890	-170.2623
197.500000	91.881	-170.3420
200.000000	91.875	-170.4236
203.000000	91.874	-170.5179
206.000000	91.877	-170.6061
209.000000	91.881	-170.6941
212.000000	91.886	-170.7811
214.000000	91.888	-170.8366
218.000000	91.892	-170.9412
220.000000	91.894	-170.9905
224.000000	91.897	-171.0726
227.000000	91.898	-171.1225
230.000000	91.899	-171.1740
233.000000	91.900	-171.2270
236.000000	91.901	-171.2802
240.000000	91.903	-171.3480
243.000000	91.905	-171.3842
247.000000	91.905	-171.4261
250.000000	91.904	-171.4577
254.000000	91.902	-171.4985
258.000000	91.897	-171.5359
262.000000	91.892	-171.5669
265.000000	91.888	-171.5890
269.000000	91.883	-171.6186
272.000000	91.879	-171.6405
276.000000	91.874	-171.6658
280.000000	91.867	-171.6898
285.000000	91.858	-171.7148
290.000000	91.849	-171.7252
295.000000	91.840	-171.7304
300.000000	91.830	-171.7387
304.000000	91.822	-171.7343
307.000000	91.815	-171.7244
311.000000	91.806	-171.7094
315.000000	91.798	-171.6939
320.000000	91.789	-171.6681
325.000000	91.780	-171.6356
330.000000	91.770	-171.6008
335.000000	91.761	-171.5577
340.000000	91.752	-171.5085
345.000000	91.743	-171.4552
350.000000	91.733	-171.3951
355.000000	91.724	-171.3308
360.000000	91.714	-171.2639
365.000000	91.705	-171.1923
370.000000	91.695	-171.1174
375.000000	91.685	-171.0396
382.000000	91.672	-170.9218
387.000000	91.662	-170.8319
395.000000	91.646	-170.6827
400.000000	91.636	-170.5849
406.000000	91.625	-170.4604
412.000000	91.613	-170.3273
418.000000	91.602	-170.1913
425.000000	91.589	-170.0297
431.000000	91.577	-169.8818
437.000000	91.566	-169.7285
444.000000	91.553	-169.5492
450.000000	91.542	-169.3867
455.000000	91.533	-169.2453
462.000000	91.520	-169.0453
468.000000	91.509	-168.8683
475.000000	91.496	-168.6510
482.000000	91.484	-168.4277
487.000000	91.476	-168.2674
494.000000	91.464	-168.0381
500.000000	91.454	-167.8354
508.000000	91.442	-167.5596
515.000000	91.430	-167.3136
522.000000	91.419	-167.0600
530.000000	91.408	-166.7617
538.000000	91.397	-166.4588
545.000000	91.388	-166.1864
552.000000	91.380	-165.9083
560.000000	91.371	-165.5876
570.000000	91.360	-165.1758
580.000000	91.350	-164.7535
590.000000	91.342	-164.3232
600.000000	91.334	-163.8818
608.000000	91.329	-163.5220
615.000000	91.325	-163.2048
622.000000	91.321	-162.8824
630.000000	91.318	-162.5063
640.000000	91.314	-162.0337
650.000000	91.311	-161.5575
660.000000	91.310	-161.0685
670.000000	91.310	-160.5715
680.000000	91.313	-160.0693
690.000000	91.316	-159.5623
700.000000	91.321	-159.0516
710.000000	91.329	-158.5353
720.000000	91.338	-158.0131
730.000000	91.348	-157.4872
740.000000	91.361	-156.9591
750.000000	91.376	-156.4258
762.000000	91.396	-155.7814
775.000000	91.422	-155.0845
788.000000	91.452	-154.3874
800.000000	91.482	-153.7462
812.000000	91.515	-153.1062
825.000000	91.553	-152.4155
838.000000	91.594	-151.7330
850.000000	91.636	-151.1093
862.000000	91.681	-150.4933
875.000000	91.734	-149.8408
885.000000	91.777	-149.3484
900.000000	91.846	-148.6279
912.000000	91.905	-148.0721
925.000000	91.971	-147.4928
938.000000	92.041	-146.9341
950.000000	92.107	-146.4390
962.000000	92.175	-145.9675
975.000000	92.251	-145.4834
988.000000	92.329	-145.0264
1000.000000	92.403	-144.6312
1015.000000	92.498	-144.1731
1030.000000	92.595	-143.7500
1044.000000	92.686	-143.3880
1060.000000	92.789	-143.0169
1075.000000	92.884	-142.7017
1090.000000	92.977	-142.4190
1106.000000	93.073	-142.1553
1120.000000	93.155	-141.9508
1138.000000	93.257	-141.7157
1150.000000	93.322	-141.5776
1172.000000	93.437	-141.3572
1180.000000	93.477	-141.2842
1206.000000	93.599	-141.0750
1220.000000	93.660	-140.9782
1241.000000	93.747	-140.8373
1250.000000	93.783	-140.7789
1265.000000	93.839	-140.6877
1280.000000	93.891	-140.5997
1315.000000	94.004	-140.3777
1320.000000	94.019	-140.3456
1340.000000	94.076	-140.2152
1360.000000	94.130	-140.0707
1380.000000	94.180	-139.9120
1400.000000	94.228	-139.7464
1430.000000	94.296	-139.4722
1450.000000	94.338	-139.2735
1475.000000	94.390	-139.0132
1500.000000	94.440	-138.7285
1525.000000	94.489	-138.4246
1550.000000	94.537	-138.1064
1575.000000	94.585	-137.7674
1600.000000	94.632	-137.4169
1625.000000	94.679	-137.0569
1650.000000	94.726	-136.6806
1675.000000	94.773	-136.2949
1700.000000	94.822	-135.9057
1725.000000	94.871	-135.5056
1750.000000	94.921	-135.0957
1775.000000	94.972	-134.6796
1800.000000	95.025	-134.2522
1825.000000	95.080	-133.8146
1850.000000	95.137	-133.3768
1875.000000	95.197	-132.9377
1900.000000	95.258	-132.4942
1925.000000	95.322	-132.0529
1950.000000	95.389	-131.6182
1975.000000	95.457	-131.1844
2000.000000	95.527	-130.7533
2030.000000	95.613	-130.2466
2060.000000	95.703	-129.7490
2090.000000	95.795	-129.2581
2120.000000	95.890	-128.7793
2140.000000	95.955	-128.4682
2180.000000	96.087	-127.8586
2200.000000	96.155	-127.5612
2240.000000	96.293	-126.9892
2270.000000	96.399	-126.5737
2300.000000	96.507	-126.1663
2330.000000	96.617	-125.7715
2360.000000	96.729	-125.3867
2400.000000	96.881	-124.8738
2430.000000	96.999	-124.4880
2470.000000	97.163	-123.9693
2500.000000	97.295	-123.5733
2540.000000	97.487	-123.0561
2580.000000	97.702	-122.6075
2620.000000	97.937	-122.2930
2650.000000	98.121	-122.1793
2690.000000	98.366	-122.2066
2720.000000	98.546	-122.3436
2760.000000	98.774	-122.6423
2800.000000	98.990	-123.0384
2850.000000	99.247	-123.6335
2900.000000	99.491	-124.3158
2950.000000	99.724	-125.0925
3000.000000	99.947	-125.9665
3040.000000	100.118	-126.7331
3070.000000	100.240	-127.3500
3110.000000	100.396	-128.2297
3150.000000	100.538	-129.1686
3200.000000	100.694	-130.4180
3250.000000	100.829	-131.7501
3300.000000	100.946	-133.1503
3350.000000	101.043	-134.6034
3400.000000	101.120	-136.1018
3450.000000	101.176	-137.6280
3500.000000	101.210	-139.1584
3550.000000	101.223	-140.6754
3600.000000	101.218	-142.1590
3650.000000	101.194	-143.5907
3700.000000	101.156	-144.9644
3750.000000	101.105	-146.2814
3820.000000	101.015	-148.0262
3870.000000	100.937	-149.2026
3950.000000	100.788	-150.9478
4000.000000	100.679	-151.9152
4060.000000	100.538	-152.8996
4120.000000	100.395	-153.6587
4180.000000	100.267	-154.2073
4250.000000	100.149	-154.6954
4310.000000	100.076	-155.0995
4370.000000	100.021	-155.5563
4440.000000	99.965	-156.1794
4500.000000	99.917	-156.7774
4550.000000	99.873	-157.2870
4620.000000	99.805	-157.9419
4680.000000	99.752	-158.4060
4750.000000	99.713	-158.8515
4820.000000	99.712	-159.2949
4870.000000	99.735	-159.6883
4940.000000	99.795	-160.4410
5000.000000	99.861	-161.3231
5080.000000	99.954	-162.8796
5150.000000	100.028	-164.6144
5220.000000	100.082	-166.6951
5300.000000	100.104	-169.4676
5380.000000	100.067	-172.6065
5450.000000	99.976	-175.5912
5520.000000	99.820	-178.7143
5600.000000	99.555	177.6721
5700.000000	99.093	173.3228
5800.000000	98.497	169.4562
5900.000000	97.799	166.3248
6000.000000	97.044	164.0423
6080.000000	96.428	162.8165
6150.000000	95.897	162.1267
6220.000000	95.384	161.7278
6300.000000	94.827	161.5424
6400.000000	94.178	161.5908
6500.000000	93.570	161.8497
6600.000000	92.988	162.2813
6700.000000	92.426	162.8960
6800.000000	91.882	163.7113
6900.000000	91.361	164.7370
7000.000000	90.869	165.9748
7100.000000	90.411	167.3929
7200.000000	89.994	168.9201
7300.000000	89.615	170.5087
7400.000000	89.268	172.1423
7500.000000	88.954	173.8073
7620.000000	88.617	175.8417
7750.000000	88.304	178.0842
7880.000000	88.045	-179.6717
8000.000000	87.844	-177.6395
8120.000000	87.667	-175.6757
8250.000000	87.514	-173.6596
8380.000000	87.413	-171.7808
8500.000000	87.368	-170.1861
8620.000000	87.371	-168.7529
8750.000000	87.427	-167.4111
8850.000000	87.506	-166.5479
9000.000000	87.683	-165.5680
9120.000000	87.876	-165.0846
9250.000000	88.134	-164.8947
9380.000000	88.444	-165.0856
9500.000000	88.776	-165.6383
9620.000000	89.154	-166.5976
9750.000000	89.612	-168.1588
9880.000000	90.119	-170.3357
10000.000000	90.630	-172.9459
10150.000000	91.326	-177.0832
10300.000000	92.082	177.7002
10440.000000	92.846	171.6298
10600.000000	93.764	162.7824
10750.000000	94.592	152.0433
10900.000000	95.249	138.5057
11060.000000	95.573	121.1776
11200.000000	95.419	104.4609
11380.000000	94.560	82.7477
11500.000000	93.596	69.2437
11720.000000	91.218	48.3956
11800.000000	90.235	42.1815
12060.000000	86.953	26.0413
12200.000000	85.236	19.1949
12410.000000	82.796	10.4102
12500.000000	81.806	7.0262
12650.000000	80.231	1.7363
12800.000000	78.744	-3.2292
13150.000000	75.537	-14.0461
13200.000000	75.105	-15.5374
13400.000000	73.438	-21.4182
13600.000000	71.863	-27.2179
13800.000000	70.379	-32.9753
14000.000000	68.983	-38.7566
14300.000000	67.053	-47.4745
14500.000000	65.875	-53.2985
14750.000000	64.530	-60.5996
15000.000000	63.339	-67.9930
15250.000000	62.314	-75.5410
15500.000000	61.443	-83.4882
15750.000000	60.703	-92.0864
16000.000000	60.075	-101.3958
16250.000000	59.523	-111.4225
16500.000000	59.042	-122.3300
16750.000000	58.639	-134.3528
17000.000000	58.325	-147.6694
17250.000000	58.104	-162.4330
17500.000000	57.969	-178.9576
17750.000000	57.900	162.4512
18000.000000	57.878	141.6101
18250.000000	57.943	118.3104
18500.000000	58.168	91.8550
18750.000000	58.484	60.8896
19000.000000	58.691	24.6298
19250.000000	58.649	-16.9271
19500.000000	58.244	-62.8374
19750.000000	57.475	-107.4387
