* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:15:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: CP100
* Measurement: Mee Pinnacle P2 L CP100
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
330.000000	94.595	-177.6208
335.000000	94.566	-177.5325
340.000000	94.537	-177.4363
345.000000	94.509	-177.3314
350.000000	94.480	-177.2179
355.000000	94.450	-177.1015
360.000000	94.421	-176.9832
365.000000	94.393	-176.8616
370.000000	94.365	-176.7314
375.000000	94.337	-176.5956
382.000000	94.299	-176.4044
387.000000	94.272	-176.2647
395.000000	94.228	-176.0369
400.000000	94.200	-175.8910
406.000000	94.167	-175.7110
412.000000	94.135	-175.5249
418.000000	94.103	-175.3346
425.000000	94.065	-175.1085
431.000000	94.032	-174.9085
437.000000	94.000	-174.7024
444.000000	93.962	-174.4543
450.000000	93.930	-174.2370
455.000000	93.903	-174.0533
462.000000	93.866	-173.7919
468.000000	93.834	-173.5640
475.000000	93.797	-173.2903
482.000000	93.760	-173.0104
487.000000	93.734	-172.8074
494.000000	93.697	-172.5179
500.000000	93.666	-172.2654
508.000000	93.624	-171.9217
515.000000	93.589	-171.6138
522.000000	93.553	-171.3007
530.000000	93.513	-170.9376
538.000000	93.473	-170.5676
545.000000	93.438	-170.2359
552.000000	93.403	-169.8987
560.000000	93.364	-169.5088
570.000000	93.315	-169.0100
580.000000	93.267	-168.4995
590.000000	93.220	-167.9763
600.000000	93.175	-167.4428
608.000000	93.138	-167.0110
615.000000	93.107	-166.6285
622.000000	93.076	-166.2398
630.000000	93.041	-165.7881
640.000000	92.997	-165.2155
650.000000	92.954	-164.6321
660.000000	92.912	-164.0378
670.000000	92.871	-163.4361
680.000000	92.831	-162.8249
690.000000	92.793	-162.2044
700.000000	92.757	-161.5753
710.000000	92.722	-160.9373
720.000000	92.688	-160.2918
730.000000	92.657	-159.6400
740.000000	92.626	-158.9820
750.000000	92.598	-158.3177
762.000000	92.567	-157.5117
775.000000	92.536	-156.6309
788.000000	92.508	-155.7430
800.000000	92.484	-154.9182
812.000000	92.462	-154.0899
825.000000	92.442	-153.1898
838.000000	92.425	-152.2898
850.000000	92.412	-151.4606
862.000000	92.402	-150.6339
875.000000	92.395	-149.7407
885.000000	92.392	-149.0568
900.000000	92.391	-148.0407
912.000000	92.394	-147.2386
925.000000	92.399	-146.3814
938.000000	92.408	-145.5365
950.000000	92.418	-144.7694
962.000000	92.431	-144.0164
975.000000	92.446	-143.2160
988.000000	92.464	-142.4315
1000.000000	92.483	-141.7229
1015.000000	92.511	-140.8594
1030.000000	92.542	-140.0194
1044.000000	92.572	-139.2570
1060.000000	92.607	-138.4124
1075.000000	92.641	-137.6461
1090.000000	92.675	-136.9019
1106.000000	92.713	-136.1348
1120.000000	92.746	-135.4882
1138.000000	92.790	-134.6913
1150.000000	92.821	-134.1884
1172.000000	92.883	-133.3696
1180.000000	92.907	-133.1275
1206.000000	92.963	-132.7641
1220.000000	92.926	-132.8390
1241.000000	92.718	-132.2364
1250.000000	92.632	-131.4105
1265.000000	92.590	-129.7162
1280.000000	92.648	-128.2939
1315.000000	92.807	-126.2325
1320.000000	92.824	-125.9977
1340.000000	92.883	-125.1001
1360.000000	92.936	-124.2347
1380.000000	92.987	-123.3893
1400.000000	93.039	-122.5690
1430.000000	93.127	-121.4206
1450.000000	93.197	-120.7474
1475.000000	93.299	-120.0865
1500.000000	93.419	-119.7824
1525.000000	93.541	-120.1680
1550.000000	93.579	-121.7305
1575.000000	93.319	-124.2622
1600.000000	92.605	-125.4140
1625.000000	91.725	-122.7430
1650.000000	91.204	-117.5218
1675.000000	91.125	-112.4507
1700.000000	91.252	-108.5246
1725.000000	91.426	-105.5429
1750.000000	91.591	-103.1416
1775.000000	91.736	-101.0734
1800.000000	91.864	-99.1964
1825.000000	91.977	-97.4287
1850.000000	92.080	-95.7209
1875.000000	92.175	-94.0408
1900.000000	92.265	-92.3649
1925.000000	92.356	-90.6762
1950.000000	92.453	-88.9698
1975.000000	92.560	-87.2656
2000.000000	92.680	-85.6062
2030.000000	92.837	-83.7411
2060.000000	92.994	-82.0377
2090.000000	93.142	-80.4465
2120.000000	93.279	-78.8997
2140.000000	93.367	-77.8733
2180.000000	93.539	-75.8171
2200.000000	93.625	-74.7886
2240.000000	93.800	-72.7400
2270.000000	93.934	-71.2173
2300.000000	94.071	-69.7124
2330.000000	94.212	-68.2295
2360.000000	94.356	-66.7699
2400.000000	94.553	-64.8622
2430.000000	94.704	-63.4630
2470.000000	94.911	-61.6405
2500.000000	95.072	-60.3072
2540.000000	95.294	-58.5842
2580.000000	95.526	-56.9469
2620.000000	95.762	-55.4164
2650.000000	95.939	-54.3423
2690.000000	96.175	-52.9989
2720.000000	96.350	-52.0518
2760.000000	96.580	-50.8640
2800.000000	96.807	-49.7608
2850.000000	97.085	-48.5012
2900.000000	97.352	-47.3710
2950.000000	97.605	-46.3597
3000.000000	97.841	-45.4455
3040.000000	98.014	-44.7590
3070.000000	98.135	-44.2518
3110.000000	98.283	-43.5553
3150.000000	98.420	-42.8011
3200.000000	98.589	-41.7613
3250.000000	98.773	-40.6969
3300.000000	98.979	-39.7762
3350.000000	99.184	-39.1085
3400.000000	99.367	-38.6598
3450.000000	99.517	-38.3229
3500.000000	99.636	-38.0033
3550.000000	99.729	-37.6436
3600.000000	99.802	-37.2140
3650.000000	99.860	-36.7032
3700.000000	99.908	-36.1072
3750.000000	99.950	-35.4268
3820.000000	100.004	-34.3437
3870.000000	100.042	-33.4875
3950.000000	100.110	-32.0036
4000.000000	100.159	-31.0289
4060.000000	100.225	-29.8418
4120.000000	100.298	-28.6648
4180.000000	100.372	-27.5198
4250.000000	100.449	-26.2194
4310.000000	100.499	-25.0712
4370.000000	100.537	-23.7813
4440.000000	100.589	-21.9909
4500.000000	100.672	-20.2794
4550.000000	100.772	-18.8818
4620.000000	100.925	-17.1502
4680.000000	101.018	-15.5754
4750.000000	101.177	-12.8998
4820.000000	101.548	-10.1287
4870.000000	101.895	-8.7725
4940.000000	102.394	-7.7517
5000.000000	102.810	-7.4764
5080.000000	103.341	-7.8257
5150.000000	103.775	-8.8126
5220.000000	104.160	-10.4586
5300.000000	104.505	-13.0982
5380.000000	104.711	-16.3711
5450.000000	104.754	-19.5168
5520.000000	104.664	-22.6650
5600.000000	104.406	-25.9522
5700.000000	103.893	-29.1717
5800.000000	103.236	-31.1038
5900.000000	102.514	-31.6893
6000.000000	101.790	-31.0570
6080.000000	101.241	-29.8219
6150.000000	100.795	-28.3112
6220.000000	100.386	-26.4723
6300.000000	99.972	-24.0478
6400.000000	99.538	-20.6457
6500.000000	99.194	-16.9416
6600.000000	98.937	-13.0280
6700.000000	98.766	-8.9837
6800.000000	98.684	-4.8828
6900.000000	98.695	-0.7963
7000.000000	98.801	3.2033
7100.000000	99.011	7.0255
7200.000000	99.331	10.5548
7300.000000	99.768	13.6398
7400.000000	100.331	16.0764
7500.000000	101.020	17.5791
7620.000000	101.994	17.5724
7750.000000	103.114	14.2938
7880.000000	104.017	6.5921
8000.000000	104.311	-4.0629
8120.000000	103.863	-15.7302
8250.000000	102.601	-25.9997
8380.000000	100.851	-31.9229
8500.000000	99.110	-33.7909
8620.000000	97.435	-33.1260
8750.000000	95.785	-30.4870
8850.000000	94.644	-27.5445
