* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 12:56:26 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Sony XBA-10 EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
330.000000	93.752	-176.7531
335.000000	93.735	-176.7709
340.000000	93.717	-176.7845
345.000000	93.699	-176.7943
350.000000	93.681	-176.7981
355.000000	93.663	-176.7974
360.000000	93.645	-176.7933
365.000000	93.626	-176.7834
370.000000	93.607	-176.7686
375.000000	93.588	-176.7472
382.000000	93.562	-176.7132
387.000000	93.543	-176.6880
395.000000	93.513	-176.6390
400.000000	93.494	-176.6030
406.000000	93.472	-176.5544
412.000000	93.449	-176.5018
418.000000	93.426	-176.4444
425.000000	93.399	-176.3641
431.000000	93.376	-176.2871
437.000000	93.353	-176.2071
444.000000	93.327	-176.1085
450.000000	93.304	-176.0155
455.000000	93.285	-175.9346
462.000000	93.259	-175.8198
468.000000	93.237	-175.7169
475.000000	93.211	-175.5925
482.000000	93.185	-175.4653
487.000000	93.167	-175.3725
494.000000	93.140	-175.2366
500.000000	93.117	-175.1127
508.000000	93.086	-174.9411
515.000000	93.059	-174.7863
522.000000	93.032	-174.6254
530.000000	93.002	-174.4324
538.000000	92.971	-174.2264
545.000000	92.945	-174.0374
552.000000	92.919	-173.8438
560.000000	92.889	-173.6119
570.000000	92.853	-173.3059
580.000000	92.818	-172.9955
590.000000	92.784	-172.6754
600.000000	92.750	-172.3379
608.000000	92.724	-172.0585
615.000000	92.701	-171.8095
622.000000	92.678	-171.5526
630.000000	92.653	-171.2499
640.000000	92.621	-170.8637
650.000000	92.591	-170.4656
660.000000	92.561	-170.0550
670.000000	92.533	-169.6357
680.000000	92.507	-169.2036
690.000000	92.483	-168.7574
700.000000	92.461	-168.3017
710.000000	92.442	-167.8391
720.000000	92.424	-167.3705
730.000000	92.409	-166.8977
740.000000	92.396	-166.4243
750.000000	92.384	-165.9470
762.000000	92.373	-165.3653
775.000000	92.364	-164.7258
788.000000	92.358	-164.0812
800.000000	92.355	-163.4803
812.000000	92.355	-162.8772
825.000000	92.358	-162.2179
838.000000	92.365	-161.5569
850.000000	92.377	-160.9509
862.000000	92.392	-160.3482
875.000000	92.412	-159.6996
885.000000	92.431	-159.2076
900.000000	92.465	-158.4907
912.000000	92.495	-157.9345
925.000000	92.532	-157.3491
938.000000	92.572	-156.7827
950.000000	92.612	-156.2808
962.000000	92.654	-155.8005
975.000000	92.702	-155.3032
988.000000	92.753	-154.8314
1000.000000	92.803	-154.4207
1015.000000	92.868	-153.9382
1030.000000	92.936	-153.4909
1044.000000	93.000	-153.1047
1060.000000	93.073	-152.7011
1075.000000	93.142	-152.3601
1090.000000	93.209	-152.0533
1106.000000	93.279	-151.7592
1120.000000	93.338	-151.5270
1138.000000	93.411	-151.2656
1150.000000	93.458	-151.1134
1172.000000	93.537	-150.8684
1180.000000	93.565	-150.7886
1206.000000	93.645	-150.5596
1220.000000	93.684	-150.4485
1241.000000	93.737	-150.2889
1250.000000	93.757	-150.2227
1265.000000	93.788	-150.1102
1280.000000	93.815	-149.9892
1315.000000	93.871	-149.6757
1320.000000	93.878	-149.6282
1340.000000	93.905	-149.4305
1360.000000	93.931	-149.2238
1380.000000	93.954	-149.0089
1400.000000	93.975	-148.7836
1430.000000	94.004	-148.4215
1450.000000	94.022	-148.1695
1475.000000	94.043	-147.8387
1500.000000	94.064	-147.4916
1525.000000	94.084	-147.1339
1550.000000	94.103	-146.7635
1575.000000	94.122	-146.3841
1600.000000	94.140	-146.0032
1625.000000	94.156	-145.6204
1650.000000	94.169	-145.2387
1675.000000	94.178	-144.8594
1700.000000	94.182	-144.4687
1725.000000	94.181	-144.0497
1750.000000	94.173	-143.5864
1775.000000	94.162	-143.0555
1800.000000	94.151	-142.4393
1825.000000	94.144	-141.7383
1850.000000	94.146	-140.9635
1875.000000	94.159	-140.1312
1900.000000	94.184	-139.2649
1925.000000	94.221	-138.3870
1950.000000	94.270	-137.5128
1975.000000	94.328	-136.6531
2000.000000	94.394	-135.8159
2030.000000	94.482	-134.8451
2060.000000	94.579	-133.9078
2090.000000	94.682	-133.0039
2120.000000	94.792	-132.1349
2140.000000	94.868	-131.5716
2180.000000	95.028	-130.4774
2200.000000	95.111	-129.9493
2240.000000	95.286	-128.9291
2270.000000	95.422	-128.1926
2300.000000	95.564	-127.4818
2330.000000	95.710	-126.7952
2360.000000	95.862	-126.1270
2400.000000	96.074	-125.2630
2430.000000	96.242	-124.6402
2470.000000	96.480	-123.8486
2500.000000	96.669	-123.2942
2540.000000	96.937	-122.6272
2580.000000	97.222	-122.0565
2620.000000	97.521	-121.5895
2650.000000	97.755	-121.3169
2690.000000	98.080	-121.0699
2720.000000	98.332	-120.9779
2760.000000	98.680	-120.9929
2800.000000	99.040	-121.1838
2850.000000	99.504	-121.6961
2900.000000	99.980	-122.5486
2950.000000	100.464	-123.7875
3000.000000	100.944	-125.4537
3040.000000	101.320	-127.1206
3070.000000	101.592	-128.5756
3110.000000	101.934	-130.7927
3150.000000	102.242	-133.3212
3200.000000	102.565	-136.8927
3250.000000	102.806	-140.8510
3300.000000	102.954	-145.0827
3350.000000	103.004	-149.4504
3400.000000	102.953	-153.8026
3450.000000	102.809	-157.9949
3500.000000	102.583	-161.9155
3550.000000	102.290	-165.4899
3600.000000	101.944	-168.6732
3650.000000	101.559	-171.4494
3700.000000	101.151	-173.8290
3750.000000	100.728	-175.8357
3820.000000	100.128	-178.0771
3870.000000	99.701	-179.3232
3950.000000	99.034	179.2044
4000.000000	98.629	178.5672
4060.000000	98.159	178.0480
4120.000000	97.708	177.7648
4180.000000	97.274	177.6905
4250.000000	96.794	177.8303
4310.000000	96.405	178.1191
4370.000000	96.036	178.5418
4440.000000	95.633	179.1717
4500.000000	95.310	179.8045
4550.000000	95.056	-179.6152
4620.000000	94.724	-178.7426
4680.000000	94.461	-177.9578
4750.000000	94.175	-177.0193
4820.000000	93.911	-176.0702
4870.000000	93.734	-175.3925
4940.000000	93.501	-174.4486
5000.000000	93.312	-173.6474
5080.000000	93.075	-172.5960
5150.000000	92.881	-171.6951
5220.000000	92.698	-170.8151
5300.000000	92.503	-169.8371
5380.000000	92.322	-168.8943
5450.000000	92.173	-168.1024
5520.000000	92.033	-167.3493
5600.000000	91.881	-166.5435
5700.000000	91.701	-165.6161
5800.000000	91.526	-164.7690
5900.000000	91.356	-163.9888
6000.000000	91.187	-163.2574
6080.000000	91.052	-162.6980
6150.000000	90.934	-162.2194
6220.000000	90.818	-161.7442
6300.000000	90.688	-161.2019
6400.000000	90.534	-160.5185
6500.000000	90.386	-159.8209
6600.000000	90.241	-159.0972
6700.000000	90.098	-158.3302
6800.000000	89.961	-157.5040
6900.000000	89.833	-156.6041
7000.000000	89.717	-155.6195
7100.000000	89.621	-154.5653
7200.000000	89.549	-153.4775
7300.000000	89.498	-152.3804
7400.000000	89.468	-151.2670
7500.000000	89.461	-150.1258
7620.000000	89.490	-148.7196
7750.000000	89.574	-147.1788
7880.000000	89.720	-145.6620
8000.000000	89.906	-144.3248
8120.000000	90.136	-143.0972
8250.000000	90.459	-141.9601
8380.000000	90.881	-141.1106
8500.000000	91.370	-140.6868
8620.000000	91.962	-140.7354
8750.000000	92.731	-141.5180
8850.000000	93.416	-142.8188
9000.000000	94.589	-146.3642
9120.000000	95.614	-151.0916
9250.000000	96.710	-158.7496
9380.000000	97.617	-169.4732
9500.000000	98.107	178.1873
9620.000000	98.142	164.6716
9750.000000	97.660	150.5824
9880.000000	96.763	138.5897
10000.000000	95.738	129.7919
10150.000000	94.403	121.4331
10300.000000	93.141	115.2016
10440.000000	92.084	110.7701
10600.000000	91.088	106.8406
10750.000000	90.438	103.2472
10900.000000	89.997	98.5698
11060.000000	89.569	92.0885
11200.000000	89.131	85.4847
