* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 10 4, 24 5:13:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 54 Windows vol, WIDE tips
* Measurement: TangZu YuXuanJi USBC W L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
365.000000	89.776	179.7383
370.000000	89.754	-179.9265
375.000000	89.733	-179.5976
382.000000	89.704	-179.1584
387.000000	89.684	-178.8450
395.000000	89.654	-178.3118
400.000000	89.637	-177.9722
406.000000	89.617	-177.5761
412.000000	89.599	-177.1887
418.000000	89.582	-176.7971
425.000000	89.563	-176.3370
431.000000	89.548	-175.9449
437.000000	89.533	-175.5550
444.000000	89.516	-175.0967
450.000000	89.503	-174.7063
455.000000	89.493	-174.3827
462.000000	89.480	-173.9266
468.000000	89.470	-173.5343
475.000000	89.458	-173.0795
482.000000	89.446	-172.6221
487.000000	89.439	-172.2949
494.000000	89.430	-171.8365
500.000000	89.424	-171.4452
508.000000	89.415	-170.9297
515.000000	89.408	-170.4784
522.000000	89.403	-170.0257
530.000000	89.397	-169.5082
538.000000	89.391	-168.9957
545.000000	89.387	-168.5428
552.000000	89.384	-168.0880
560.000000	89.382	-167.5692
570.000000	89.380	-166.9219
580.000000	89.378	-166.2788
590.000000	89.375	-165.6337
600.000000	89.373	-164.9842
608.000000	89.371	-164.4613
615.000000	89.367	-163.9999
622.000000	89.362	-163.5286
630.000000	89.351	-162.9583
640.000000	89.336	-162.1406
650.000000	89.338	-161.1674
660.000000	89.380	-160.1633
670.000000	89.453	-159.3215
680.000000	89.526	-158.6644
690.000000	89.589	-158.1126
700.000000	89.643	-157.6073
710.000000	89.691	-157.1260
720.000000	89.733	-156.6707
730.000000	89.769	-156.2451
740.000000	89.796	-155.8331
750.000000	89.812	-155.3978
762.000000	89.823	-154.7954
775.000000	89.838	-154.0309
788.000000	89.863	-153.1940
800.000000	89.894	-152.4019
812.000000	89.932	-151.6054
825.000000	89.981	-150.7427
838.000000	90.037	-149.8882
850.000000	90.095	-149.1149
862.000000	90.158	-148.3608
875.000000	90.231	-147.5640
