* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.260. Timing signal peak level -16.2 dBFS, measurement signal peak level -16.0 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:15:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0795 ms (-27 mm, -1.07 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset Clock adjustment: 1.4 ppm
* Measurement: 7hz Timeless CP100 (L)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
325.000000	90.119	174.8733
330.000000	90.062	175.3139
335.000000	90.006	175.7596
340.000000	89.952	176.2069
345.000000	89.900	176.6594
350.000000	89.849	177.1105
355.000000	89.800	177.5691
360.000000	89.751	178.0348
365.000000	89.704	178.4993
370.000000	89.659	178.9655
375.000000	89.615	179.4391
382.000000	89.556	-179.8896
387.000000	89.515	-179.4097
395.000000	89.452	-178.6413
400.000000	89.415	-178.1646
406.000000	89.372	-177.5892
412.000000	89.331	-177.0044
418.000000	89.291	-176.4140
425.000000	89.247	-175.7259
431.000000	89.211	-175.1371
437.000000	89.177	-174.5499
444.000000	89.139	-173.8613
450.000000	89.107	-173.2661
455.000000	89.082	-172.7724
462.000000	89.047	-172.0876
468.000000	89.019	-171.4966
475.000000	88.988	-170.8050
482.000000	88.958	-170.1127
487.000000	88.937	-169.6176
494.000000	88.908	-168.9187
500.000000	88.886	-168.3150
508.000000	88.858	-167.5164
515.000000	88.836	-166.8211
522.000000	88.816	-166.1231
530.000000	88.793	-165.3222
538.000000	88.773	-164.5266
545.000000	88.756	-163.8300
552.000000	88.741	-163.1292
560.000000	88.725	-162.3277
570.000000	88.707	-161.3273
580.000000	88.692	-160.3275
590.000000	88.679	-159.3252
600.000000	88.669	-158.3214
608.000000	88.662	-157.5172
615.000000	88.658	-156.8130
622.000000	88.655	-156.1099
630.000000	88.652	-155.3072
640.000000	88.650	-154.3032
650.000000	88.651	-153.2982
660.000000	88.653	-152.2924
670.000000	88.658	-151.2875
680.000000	88.666	-150.2833
690.000000	88.676	-149.2811
700.000000	88.688	-148.2803
710.000000	88.703	-147.2792
720.000000	88.721	-146.2818
730.000000	88.741	-145.2868
740.000000	88.763	-144.2915
750.000000	88.789	-143.2996
762.000000	88.823	-142.1172
775.000000	88.864	-140.8438
788.000000	88.909	-139.5789
800.000000	88.953	-138.4181
812.000000	89.001	-137.2647
825.000000	89.056	-136.0279
838.000000	89.115	-134.8062
850.000000	89.173	-133.6901
862.000000	89.235	-132.5891
875.000000	89.305	-131.4142
885.000000	89.362	-130.5230
900.000000	89.451	-129.2048
912.000000	89.526	-128.1717
925.000000	89.610	-127.0756
938.000000	89.698	-126.0040
