* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 29, 24 9:02:36 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Logitech UE900 L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
412.000000	96.984	6.5281
418.000000	97.020	6.3965
425.000000	97.062	6.2245
431.000000	97.098	6.0609
437.000000	97.134	5.8784
444.000000	97.175	5.6397
450.000000	97.209	5.4137
455.000000	97.237	5.2099
462.000000	97.275	4.8980
468.000000	97.307	4.6074
475.000000	97.342	4.2417
482.000000	97.374	3.8467
487.000000	97.395	3.5468
494.000000	97.421	3.1023
500.000000	97.441	2.6995
508.000000	97.463	2.1301
515.000000	97.478	1.6035
522.000000	97.487	1.0513
530.000000	97.491	0.3880
538.000000	97.487	-0.3047
545.000000	97.476	-0.9293
552.000000	97.458	-1.5675
560.000000	97.430	-2.3102
570.000000	97.379	-3.2540
580.000000	97.313	-4.2052
590.000000	97.231	-5.1487
600.000000	97.132	-6.0736
608.000000	97.041	-6.7929
615.000000	96.953	-7.4000
622.000000	96.858	-7.9814
630.000000	96.740	-8.6101
640.000000	96.578	-9.3370
650.000000	96.404	-9.9899
660.000000	96.218	-10.5601
670.000000	96.022	-11.0413
680.000000	95.818	-11.4247
690.000000	95.607	-11.7110
700.000000	95.392	-11.8980
710.000000	95.173	-11.9855
720.000000	94.952	-11.9762
730.000000	94.732	-11.8717
740.000000	94.511	-11.6731
750.000000	94.292	-11.3847
762.000000	94.034	-10.9273
775.000000	93.761	-10.2995
788.000000	93.496	-9.5426
800.000000	93.260	-8.7390
812.000000	93.034	-7.8483
825.000000	92.800	-6.7958
838.000000	92.578	-5.6627
850.000000	92.386	-4.5574
862.000000	92.206	-3.4032
875.000000	92.023	-2.1055
885.000000	91.892	-1.0798
900.000000	91.711	0.4927
912.000000	91.578	1.7747
925.000000	91.446	3.1793
938.000000	91.327	4.5904
950.000000	91.226	5.8916
962.000000	91.135	7.1891
975.000000	91.047	8.5873
988.000000	90.968	9.9713
1000.000000	90.905	11.2344
1015.000000	90.838	12.7941
1030.000000	90.781	14.3241
