* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 09 30, 24 3:40:53 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; CP100
* Measurement: Sony MDR-EX500SL EX11 R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
345.000000	95.612	169.7619
350.000000	95.566	169.6705
355.000000	95.522	169.5983
360.000000	95.467	169.5105
365.000000	95.405	169.4506
370.000000	95.345	169.4368
375.000000	95.287	169.4034
382.000000	95.204	169.3757
387.000000	95.140	169.3716
395.000000	95.055	169.3051
400.000000	95.006	169.2909
406.000000	94.941	169.3026
412.000000	94.877	169.3321
418.000000	94.815	169.3683
425.000000	94.742	169.3979
431.000000	94.678	169.4601
437.000000	94.614	169.5460
444.000000	94.543	169.6459
450.000000	94.482	169.7291
455.000000	94.432	169.8051
462.000000	94.363	169.9292
468.000000	94.301	170.0419
475.000000	94.229	170.1851
482.000000	94.159	170.3444
487.000000	94.110	170.4653
494.000000	94.042	170.6443
500.000000	93.985	170.8074
508.000000	93.911	171.0275
515.000000	93.848	171.2281
522.000000	93.785	171.4433
530.000000	93.711	171.7142
538.000000	93.638	172.0089
545.000000	93.576	172.2798
552.000000	93.514	172.5542
560.000000	93.446	172.8708
570.000000	93.365	173.2683
580.000000	93.284	173.6887
590.000000	93.205	174.1513
600.000000	93.126	174.6272
608.000000	93.064	175.0104
615.000000	93.011	175.3613
622.000000	92.958	175.7251
630.000000	92.900	176.1467
640.000000	92.829	176.6835
650.000000	92.759	177.2325
660.000000	92.689	177.8076
670.000000	92.623	178.4030
680.000000	92.559	179.0248
690.000000	92.499	179.6602
700.000000	92.444	-179.7034
710.000000	92.391	-179.0627
720.000000	92.340	-178.3976
730.000000	92.291	-177.7095
740.000000	92.246	-177.0062
750.000000	92.203	-176.2852
762.000000	92.155	-175.4005
775.000000	92.109	-174.4242
788.000000	92.071	-173.4259
800.000000	92.040	-172.4826
812.000000	92.014	-171.5083
825.000000	91.992	-170.4266
838.000000	91.978	-169.3197
850.000000	91.975	-168.2770
862.000000	91.981	-167.2122
875.000000	91.999	-166.0269
885.000000	92.023	-165.0959
900.000000	92.080	-163.6854
912.000000	92.147	-162.5599
925.000000	92.246	-161.3692
938.000000	92.376	-160.2679
950.000000	92.522	-159.4129
962.000000	92.687	-158.7936
975.000000	92.873	-158.4510
988.000000	93.042	-158.4543
1000.000000	93.167	-158.6966
1015.000000	93.269	-159.1487
1030.000000	93.315	-159.5772
1044.000000	93.323	-159.8423
1060.000000	93.309	-159.9497
1075.000000	93.284	-159.8952
1090.000000	93.256	-159.7188
1106.000000	93.224	-159.4042
1120.000000	93.198	-159.0276
1138.000000	93.173	-158.4199
1150.000000	93.164	-157.9593
1172.000000	93.168	-157.0525
1180.000000	93.176	-156.7163
1206.000000	93.218	-155.6472
1220.000000	93.248	-155.0990
1241.000000	93.300	-154.3215
1250.000000	93.324	-154.0035
1265.000000	93.365	-153.4924
1280.000000	93.408	-153.0035
1315.000000	93.509	-151.9430
1320.000000	93.524	-151.7988
1340.000000	93.582	-151.2355
1360.000000	93.641	-150.6947
1380.000000	93.700	-150.1726
1400.000000	93.758	-149.6652
1430.000000	93.842	-148.9288
1450.000000	93.898	-148.4546
1475.000000	93.966	-147.8715
1500.000000	94.034	-147.2984
1525.000000	94.102	-146.7387
1550.000000	94.170	-146.1835
1575.000000	94.237	-145.6331
1600.000000	94.304	-145.0909
1625.000000	94.371	-144.5577
1650.000000	94.438	-144.0325
1675.000000	94.506	-143.5121
1700.000000	94.574	-142.9966
1725.000000	94.643	-142.4865
1750.000000	94.713	-141.9844
1775.000000	94.785	-141.4912
1800.000000	94.858	-141.0070
1825.000000	94.932	-140.5309
1850.000000	95.008	-140.0685
1875.000000	95.084	-139.6248
1900.000000	95.160	-139.1965
1925.000000	95.237	-138.7764
1950.000000	95.313	-138.3624
1975.000000	95.390	-137.9559
2000.000000	95.468	-137.5586
2030.000000	95.564	-137.0970
2060.000000	95.663	-136.6582
2090.000000	95.764	-136.2416
2120.000000	95.867	-135.8461
2140.000000	95.937	-135.5969
2180.000000	96.079	-135.1411
2200.000000	96.151	-134.9380
2240.000000	96.293	-134.5797
2270.000000	96.399	-134.3488
2300.000000	96.504	-134.1489
2330.000000	96.607	-133.9783
2360.000000	96.708	-133.8343
2400.000000	96.841	-133.6826
2430.000000	96.939	-133.6014
2470.000000	97.066	-133.5332
2500.000000	97.158	-133.5096
2540.000000	97.278	-133.5132
2580.000000	97.393	-133.5549
2620.000000	97.503	-133.6299
2650.000000	97.582	-133.7055
2690.000000	97.681	-133.8284
2720.000000	97.751	-133.9365
2760.000000	97.840	-134.1006
2800.000000	97.922	-134.2833
2850.000000	98.012	-134.5225
2900.000000	98.090	-134.7587
2950.000000	98.157	-134.9916
3000.000000	98.211	-135.2076
3040.000000	98.243	-135.3489
3070.000000	98.260	-135.4211
3110.000000	98.276	-135.4513
3150.000000	98.284	-135.3821
3200.000000	98.293	-135.1283
3250.000000	98.321	-134.7045
3300.000000	98.392	-134.2228
3350.000000	98.507	-133.8819
3400.000000	98.647	-133.8713
3450.000000	98.775	-134.2288
3500.000000	98.864	-134.8224
3550.000000	98.910	-135.4737
3600.000000	98.922	-136.0637
3650.000000	98.909	-136.5413
3700.000000	98.880	-136.8962
3750.000000	98.844	-137.1282
3820.000000	98.788	-137.2606
3870.000000	98.751	-137.2337
3950.000000	98.704	-137.0303
4000.000000	98.683	-136.8369
4060.000000	98.669	-136.5646
4120.000000	98.663	-136.2657
4180.000000	98.665	-135.9513
4250.000000	98.675	-135.5564
4310.000000	98.688	-135.1905
4370.000000	98.705	-134.7970
4440.000000	98.731	-134.2719
4500.000000	98.770	-133.7178
4550.000000	98.825	-133.2518
4620.000000	98.926	-132.7003
4680.000000	99.032	-132.3285
4750.000000	99.167	-132.0796
4820.000000	99.298	-131.9731
4870.000000	99.391	-131.9463
4940.000000	99.524	-131.9707
5000.000000	99.641	-132.0602
5080.000000	99.802	-132.2970
5150.000000	99.946	-132.6263
5220.000000	100.090	-133.0818
5300.000000	100.254	-133.7718
5380.000000	100.414	-134.6555
5450.000000	100.546	-135.5951
5520.000000	100.666	-136.6936
5600.000000	100.781	-138.1407
5700.000000	100.881	-140.1967
5800.000000	100.920	-142.4220
5900.000000	100.897	-144.6927
6000.000000	100.816	-146.9172
6080.000000	100.714	-148.6097
6150.000000	100.601	-150.0018
6220.000000	100.469	-151.2959
6300.000000	100.297	-152.6352
6400.000000	100.062	-154.0610
6500.000000	99.811	-155.1810
6600.000000	99.551	-155.9768
6700.000000	99.293	-156.4461
6800.000000	99.050	-156.6243
6900.000000	98.830	-156.5574
7000.000000	98.638	-156.2809
7100.000000	98.481	-155.8345
7200.000000	98.362	-155.2798
7300.000000	98.279	-154.6562
7400.000000	98.234	-153.9745
7500.000000	98.230	-153.2522
7620.000000	98.287	-152.3729
7750.000000	98.429	-151.4740
