* Measurement data measured by REW V5.20.13
* Source: Headset (USB-C to 3.5mm Headphone Jack Adapter), MICROPHONE (Master Volume), R, volume: 0.260. Timing signal peak level -15.2 dBFS, measurement signal peak level -15.2 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 02 10, 24 1:11:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0847 ms (-29 mm, -1.14 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset Clock adjustment: -1.2 ppm
* Measurement: 7hz Timeless CP100 (R)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
325.000000	90.604	174.6006
330.000000	90.549	175.0468
335.000000	90.493	175.4949
340.000000	90.440	175.9500
345.000000	90.387	176.4101
350.000000	90.337	176.8720
355.000000	90.288	177.3338
360.000000	90.241	177.7966
365.000000	90.195	178.2620
370.000000	90.150	178.7314
375.000000	90.107	179.2046
382.000000	90.048	179.8726
387.000000	90.006	-179.6452
395.000000	89.944	-178.8723
400.000000	89.907	-178.3920
406.000000	89.864	-177.8109
412.000000	89.824	-177.2242
418.000000	89.784	-176.6379
425.000000	89.739	-175.9529
431.000000	89.703	-175.3640
437.000000	89.668	-174.7749
444.000000	89.629	-174.0802
450.000000	89.598	-173.4848
455.000000	89.573	-172.9928
462.000000	89.539	-172.3016
468.000000	89.511	-171.7068
475.000000	89.480	-171.0139
482.000000	89.451	-170.3187
487.000000	89.431	-169.8193
494.000000	89.405	-169.1184
500.000000	89.383	-168.5191
508.000000	89.356	-167.7215
515.000000	89.335	-167.0225
522.000000	89.315	-166.3232
530.000000	89.294	-165.5236
538.000000	89.274	-164.7248
545.000000	89.259	-164.0292
552.000000	89.245	-163.3353
560.000000	89.231	-162.5436
570.000000	89.215	-161.5506
580.000000	89.201	-160.5536
590.000000	89.190	-159.5567
600.000000	89.181	-158.5631
608.000000	89.176	-157.7678
615.000000	89.173	-157.0706
622.000000	89.171	-156.3747
630.000000	89.170	-155.5814
640.000000	89.170	-154.5891
650.000000	89.172	-153.5957
660.000000	89.176	-152.6034
670.000000	89.182	-151.6140
680.000000	89.191	-150.6270
690.000000	89.203	-149.6394
700.000000	89.217	-148.6519
710.000000	89.234	-147.6674
720.000000	89.253	-146.6856
730.000000	89.275	-145.7063
740.000000	89.299	-144.7311
750.000000	89.326	-143.7595
762.000000	89.361	-142.5961
775.000000	89.403	-141.3442
788.000000	89.450	-140.1019
800.000000	89.497	-138.9638
812.000000	89.546	-137.8355
825.000000	89.602	-136.6250
838.000000	89.663	-135.4287
850.000000	89.723	-134.3382
862.000000	89.786	-133.2622
875.000000	89.858	-132.1132
885.000000	89.916	-131.2421
900.000000	90.007	-129.9567
912.000000	90.083	-128.9518
925.000000	90.168	-127.8864
938.000000	90.257	-126.8436
950.000000	90.341	-125.9026
962.000000	90.427	-124.9836
975.000000	90.522	-124.0133
988.000000	90.619	-123.0693
1000.000000	90.711	-122.2197
1015.000000	90.831	-121.1869
1030.000000	90.953	-120.1858
1044.000000	91.068	-119.2824
1060.000000	91.199	-118.2855
1075.000000	91.322	-117.3798
1090.000000	91.445	-116.4997
1106.000000	91.576	-115.5880
1120.000000	91.690	-114.8132
1138.000000	91.837	-113.8462
1150.000000	91.933	-113.2165
1172.000000	92.109	-112.0876
1180.000000	92.173	-111.6851
1206.000000	92.378	-110.4026
1220.000000	92.488	-109.7257
1241.000000	92.652	-108.7233
1250.000000	92.722	-108.2974
1265.000000	92.838	-107.5932
1280.000000	92.955	-106.8960
1315.000000	93.229	-105.2861
1320.000000	93.269	-105.0581
1340.000000	93.429	-104.1514
1360.000000	93.593	-103.2586
1380.000000	93.762	-102.3896
1400.000000	93.933	-101.5478
1430.000000	94.195	-100.3448
1450.000000	94.371	-99.5836
1475.000000	94.593	-98.6734
1500.000000	94.816	-97.7997
1525.000000	95.041	-96.9542
1550.000000	95.270	-96.1354
1575.000000	95.503	-95.3406
1600.000000	95.741	-94.5754
1625.000000	95.985	-93.8445
1650.000000	96.237	-93.1523
1675.000000	96.500	-92.5083
1700.000000	96.775	-91.9260
1725.000000	97.064	-91.4250
1750.000000	97.368	-91.0341
1775.000000	97.687	-90.7918
1800.000000	98.019	-90.7422
1825.000000	98.359	-90.9300
1850.000000	98.698	-91.3881
1875.000000	99.026	-92.1272
1900.000000	99.332	-93.1295
1925.000000	99.608	-94.3528
1950.000000	99.851	-95.7377
1975.000000	100.063	-97.2333
2000.000000	100.247	-98.8299
2030.000000	100.429	-100.9291
2060.000000	100.548	-103.2578
2090.000000	100.570	-105.6492
2120.000000	100.495	-107.7250
2140.000000	100.416	-108.7741
2180.000000	100.287	-110.1861
2200.000000	100.259	-110.8030
2240.000000	100.234	-112.4520
2270.000000	100.165	-114.1345
2300.000000	99.990	-115.8856
2330.000000	99.699	-117.1760
2360.000000	99.346	-117.5866
2400.000000	98.923	-116.8217
2430.000000	98.713	-115.7671
2470.000000	98.565	-114.4375
2500.000000	98.509	-113.7040
2540.000000	98.455	-113.0581
2580.000000	98.395	-112.6420
2620.000000	98.321	-112.3338
2650.000000	98.256	-112.1350
2690.000000	98.154	-111.8742
2720.000000	98.067	-111.6571
2760.000000	97.936	-111.3097
2800.000000	97.791	-110.8651
2850.000000	97.592	-110.1059
2900.000000	97.388	-109.0417
2950.000000	97.205	-107.7144
3000.000000	97.048	-106.2612
3040.000000	96.934	-105.0419
3070.000000	96.855	-104.0834
3110.000000	96.758	-102.7354
3150.000000	96.675	-101.3190
3200.000000	96.594	-99.5169
3250.000000	96.539	-97.7768
3300.000000	96.502	-96.1571
3350.000000	96.470	-94.6412
3400.000000	96.441	-93.1834
3450.000000	96.417	-91.7661
3500.000000	96.398	-90.4137
3550.000000	96.379	-89.1651
3600.000000	96.345	-88.0086
3650.000000	96.283	-86.7997
3700.000000	96.214	-85.3409
3750.000000	96.178	-83.6659
3820.000000	96.207	-81.4342
3870.000000	96.258	-80.1224
3950.000000	96.342	-78.5783
4000.000000	96.374	-77.9809
4060.000000	96.356	-77.6013
4120.000000	96.237	-77.3514
4180.000000	96.006	-76.7600
4250.000000	95.648	-75.1723
4310.000000	95.304	-72.7817
4370.000000	95.018	-69.0015
4440.000000	95.003	-63.4989
4500.000000	95.285	-59.4411
4550.000000	95.609	-57.0784
4620.000000	96.063	-55.1271
4680.000000	96.410	-54.3452
4750.000000	96.761	-54.1922
4820.000000	97.048	-54.8323
4870.000000	97.195	-55.8268
4940.000000	97.267	-57.9546
5000.000000	97.140	-60.2050
5080.000000	96.622	-62.6552
5150.000000	95.897	-62.7082
5220.000000	95.168	-60.1392
5300.000000	94.658	-55.4534
5380.000000	94.499	-51.1523
5450.000000	94.459	-48.3475
5520.000000	94.402	-46.0563
5600.000000	94.316	-43.6080
5700.000000	94.201	-40.7341
5800.000000	94.054	-38.0284
5900.000000	93.862	-35.1928
